Dependent	Source	DF	SS	MS	FValue	ProbF
fac3	Model	26	8990.6536	345.7944	8.14	<.0001
fac3	Error	4084	173575.1630	42.5013	_	_
fac3	Corrected Total	4110	182565.8166	_	_	_
