Dependent	Source	DF	SS	MS	FValue	ProbF
fac4	Model	26	3144.00254	120.92317	9.69	<.0001
fac4	Error	4084	50968.17115	12.47996	_	_
fac4	Corrected Total	4110	54112.17368	_	_	_
