Dependent	Source	DF	SS	MS	FValue	ProbF
fac6	Model	26	6919.82241	266.14702	33.92	<.0001
fac6	Error	4085	32047.72623	7.84522	_	_
fac6	Corrected Total	4111	38967.54864	_	_	_
