_NAME_	COMMUNAL
v000035	0
v000037	0
v000182	0
v000196	0
v000212	0
v000213	0
v000250	0
v000251	0
v000305	0
v000328	0
v000383	0
v000444	0
v000453	0
v000454	0
v000484	0
v000504	0
v000505	0
v000561	0
v000573	0
v000574	0
v000624	0
v000692	0
v000697	0
v000698	0
v000724	0
v000725	0
v000785	0
v000788	0
v000829	0
v000899	0
v000910	0
v000979	0
v000985	0
v001019	0
v000685	0.2660421288
v000111	0.2718744341
v000851	0.2832039778
v001002	0.2883544902
v000803	0.2885336926
v000043	0.292051189
v001016	0.297627564
v000206	0.2986794446
v000604	0.3075458453
v000850	0.3208066035
v000954	0.3221140058
v000291	0.3243614361
v000433	0.3326509774
v000878	0.3366686181
v000894	0.3372790396
v000042	0.3476288204
v000704	0.3495893888
v000801	0.3521165378
v000770	0.3575832524
v000312	0.3599358049
v000389	0.362472133
v000747	0.3657019218
v000781	0.3659506716
v000654	0.3744793486
v000871	0.3857845999
v000070	0.3860202821
v000792	0.3877190369
v000184	0.389868132
v000316	0.3940087018
v000096	0.3963676603
v000087	0.3965360758
v000938	0.4034105514
v000330	0.4039208967
v000334	0.4055314567
v000501	0.4102798256
v000373	0.4107323611
v000106	0.4129569878
v001020	0.4143185009
v000750	0.416874062
v000178	0.4185809515
v000732	0.4195076791
v000128	0.4204990616
v000129	0.4207415168
v000375	0.4210492577
v000420	0.4232791783
v000310	0.4238857716
v000824	0.4257779549
v000790	0.4311326467
v000998	0.4315068307
v000544	0.4349057044
v000164	0.4356396329
v000405	0.4374476624
v000177	0.4386175525
v000078	0.4515126659
v000864	0.4523047939
v000436	0.4537226108
v000955	0.4546103715
v000085	0.4557409087
v000451	0.4581462603
v000517	0.4609668927
v000994	0.4673399383
v000411	0.4681299654
v000245	0.4703728865
v000048	0.4716351135
v000174	0.4841299471
v000009	0.4842866328
v000181	0.4856028191
v000211	0.4856786498
v000033	0.4863796791
v000003	0.4891478455
v000268	0.4930632498
v000432	0.4948588857
v000643	0.499758271
v000823	0.4998991978
v000107	0.5025698022
v000729	0.5061258715
v000286	0.5068849026
v000848	0.5072751829
v000795	0.508592151
v000540	0.5110703103
v000098	0.5133465469
v000404	0.5172519287
v000198	0.5190073992
v000719	0.5217010643
v000256	0.5223797918
v000150	0.5237486197
v000381	0.5258278189
v000237	0.5273261895
v000670	0.5282645581
v000787	0.5323376014
v000065	0.5335978331
v000301	0.5384738517
v000429	0.5385700021
v000765	0.5387200132
v000958	0.5388502922
v000916	0.5417947623
v000731	0.5438015349
v000738	0.5462498308
v000843	0.5472631015
v000936	0.5474287232
v000970	0.5503261513
v000099	0.5553428109
v000852	0.5576422872
v000159	0.5592491197
v000252	0.5646272128
v000326	0.5651463216
v000067	0.5654826941
v000631	0.567145321
v000535	0.5678255067
v000526	0.5755766188
v000201	0.5816584187
v000261	0.5820360836
v000333	0.5846564935
v000961	0.5866102548
v000766	0.587207
v000298	0.5872445537
v000518	0.5943229372
v000038	0.5971595068
v000495	0.6033195027
v000297	0.6045939051
v000458	0.6050389698
v000093	0.6098374803
v000329	0.6235677128
v000214	0.6259403328
v000431	0.6273101732
v000948	0.6310837459
v000991	0.6318670076
v000949	0.6326085591
v000919	0.6350040461
v000737	0.6355807278
v000152	0.6357786592
v000523	0.6370900762
v000081	0.6373486854
v000055	0.6412293683
v000579	0.6415459054
v000564	0.6438037553
v000452	0.6477031003
v000010	0.6508136612
v000751	0.6626300677
v000835	0.6628390337
v000713	0.6673589055
v000530	0.6686918952
v000882	0.6719557133
v000488	0.6734652093
v000051	0.6755540495
v000966	0.6759579243
v000665	0.6776469772
v000857	0.6790599065
v000978	0.6800315037
v000754	0.6808436001
v000013	0.6829730594
v000664	0.6833440964
v000014	0.686889561
v000230	0.6889232818
v000262	0.6939197584
v000148	0.6964300443
v000889	0.6996800419
v000264	0.7017486357
v000596	0.7029998284
v000621	0.7051866928
v000545	0.7067739522
v000029	0.7075147319
v000056	0.7166826308
v000394	0.7175377905
v000231	0.7257882437
v000271	0.7258362923
v000527	0.7270413835
v000360	0.7302233902
v000571	0.7353939137
v000618	0.7384931917
v000644	0.7397190461
v000578	0.7418917238
v000678	0.7453671707
v000281	0.7480495513
v000367	0.7564538477
v000742	0.7584867016
v000413	0.7587501635
v000434	0.7650693953
v000279	0.7686233001
v000183	0.7715094117
v000983	0.7725347439
v000190	0.777447615
v000603	0.7801931284
v000913	0.7803259063
v000358	0.7813500846
v000528	0.783089329
v000293	0.7855974253
v000076	0.7874289088
v000210	0.7900759754
v000930	0.7932219522
v000406	0.7935998054
v000208	0.8029490862
v000542	0.8058746094
v000285	0.8074536198
v000550	0.8087245509
v000520	0.8135932151
v000193	0.8169084324
v000583	0.8178993867
v000947	0.8356182749
v000688	0.8425022966
v000904	0.8445197523
v000253	0.8489198096
v000239	0.8512217827
v000920	0.8516167343
v001004	0.8564664282
v000142	0.8595861863
v000865	0.8615137859
v000710	0.8719097856
v000758	0.8734612989
v000257	0.8734696969
v000392	0.8767212913
v000539	0.8813694733
v000354	0.8839129516
v000423	0.8856822877
v000832	0.8939580322
v000288	0.8971170215
v000616	0.899292905
v000244	0.9040682956
v000577	0.9084327167
v000703	0.9110614607
v000629	0.9149343749
v000391	0.9160818089
v000927	0.9290916035
v000610	0.932500829
v000388	0.9341233409
v000006	0.9436652835
v000082	0.9469256035
v000437	0.9544279146
v000382	0.954655691
v000585	0.9558820941
v000306	0.9620278301
v000247	0.9630096315
v000762	0.9651733742
v000428	0.9670956515
v000007	0.9698278433
v000331	0.9708176752
v000290	0.9713311016
v000946	0.9736156391
v000662	0.9738480525
v000727	0.9828424395
v000733	0.9901531346
v000937	0.9993047141
v000588	1.0014164513
v000661	1.0034229606
v000531	1.0110370324
v000499	1.0121556576
v000410	1.0128903033
v000187	1.0194152062
v000690	1.0195529029
v000757	1.026766901
v000706	1.0293658412
v000772	1.0335375636
v000702	1.0407422061
v000062	1.0435209256
v000307	1.0462019751
v000241	1.0490303386
v000417	1.0509280612
v000419	1.0517332612
v000494	1.0622389595
v000303	1.0875231285
v000563	1.0899765187
v000982	1.0950125123
v001012	1.0962039572
v000789	1.0970346415
v000167	1.1066860475
v000826	1.1073735761
v000798	1.1131005651
v000313	1.1135915717
v000886	1.1328348305
v000438	1.138747327
v000080	1.1432804258
v000744	1.1479626579
v000122	1.1559828511
v000866	1.157652952
v000976	1.1583666803
v000734	1.1601291425
v000060	1.1624095627
v000932	1.1630103574
v000853	1.1660039536
v000342	1.1725611159
v000533	1.1750158606
v000934	1.1830421416
v000380	1.1877650774
v000269	1.1966796757
v000784	1.1976748482
v000088	1.2105181807
v000300	1.2107957595
v000827	1.215549512
v000059	1.2161566546
v000448	1.2273738819
v000097	1.2281048795
v000134	1.2414998135
v000572	1.2443185115
v000879	1.2541085038
v000828	1.2589484618
v000647	1.2601640533
v000925	1.2673741429
v000660	1.2758982855
v000548	1.2822326176
v001025	1.2826417775
v000931	1.2847766221
v000340	1.2867606596
v000094	1.305864359
v000726	1.3156700958
v000543	1.3193693898
v000935	1.3278926483
v001026	1.3310433853
v000612	1.3343647189
v000988	1.3383656454
v000534	1.3426541977
v000079	1.3452963083
v000086	1.351526361
v000537	1.363644883
v000541	1.3640220771
v000516	1.3672805872
v000915	1.3684824348
v000462	1.3712190095
v000687	1.3755128571
v000594	1.3759874992
v000053	1.3769031868
v000888	1.3876100631
v000400	1.3908948874
v000551	1.3910386762
v000020	1.3956116617
v000364	1.4019070179
v000655	1.4030448618
v001015	1.4111722198
v000500	1.4170480996
v000054	1.4216542177
v000855	1.4290664587
v000136	1.429819137
v000229	1.4331727967
v000630	1.4372169754
v000149	1.4383024717
v000880	1.4411907057
v000892	1.4498744792
v000203	1.4540168938
v000816	1.4602650683
v000273	1.4689728602
v000002	1.4734055325
v000292	1.4834224836
v000191	1.4834983212
v000219	1.4843890387
v000514	1.4891916357
v000359	1.4892817285
v000859	1.491128535
v000718	1.4936066011
v000898	1.4964982928
v000977	1.5023228951
v000311	1.5055699891
v000549	1.507355139
v000942	1.5098445463
v000736	1.5253205411
v001036	1.5288305461
v000508	1.5326203492
v000493	1.5400605421
v000270	1.5508156226
v000304	1.5514400279
v000289	1.5630455586
v000041	1.5728205125
v000442	1.5739363104
v000133	1.5744570124
v000965	1.5804645864
v000123	1.5889903173
v000114	1.589064127
v000945	1.5954738677
v000962	1.6076858519
v000084	1.6618616868
v000993	1.6621809586
v000711	1.6624922034
v000677	1.6627426883
v000777	1.6653373676
v000951	1.6676611692
v000887	1.6716056038
v000465	1.6729923318
v000449	1.6856858692
v000854	1.6859149264
v000294	1.6952163796
v000197	1.7039030234
v000628	1.7203999702
v000347	1.7309095791
v000502	1.7404220324
v000263	1.7644986203
v000868	1.7690192822
v000225	1.7996081093
v000408	1.8043466415
v000971	1.8062284649
v000046	1.8074838511
v000522	1.8174444754
v000745	1.8308704403
v000760	1.8313508237
v001022	1.8378290977
v000308	1.8401235857
v000693	1.8437473219
v000844	1.8530766754
v000623	1.8545559274
v000049	1.8684395742
v000836	1.8707508681
v000809	1.8718167333
v000569	1.875092072
v001009	1.8771419043
v000975	1.8792087701
v001018	1.8877867147
v000409	1.8982897046
v000131	1.9007648978
v000284	1.9080733934
v000246	1.9127326237
v000587	1.9165515853
v000001	1.9209254125
v000418	1.9287928751
v001037	1.9398440727
v000556	1.9468977624
v000806	1.9472122181
v000968	1.9481289719
v000335	1.9554347355
v000939	1.9571353925
v000860	1.9598250752
v000696	1.9721209903
v001023	1.9773690239
v001028	1.9784940493
v000597	1.9815486868
v000110	1.9850399491
v000368	2.0046177448
v000885	2.0163866338
v000671	2.0191591345
v000350	2.0263125996
v000600	2.0276478158
v000950	2.0621680085
v000562	2.0641150227
v000741	2.0662738485
v000363	2.0706224305
v000642	2.0772784993
v000519	2.0790813398
v000194	2.0807003214
v000395	2.0865608825
v000536	2.0896156185
v000666	2.0901349924
v000124	2.0925694095
v000475	2.0930321376
v000025	2.1184524597
v000669	2.1190052531
v000658	2.1226077187
v000117	2.1252070986
v000764	2.129901751
v000355	2.1505356241
v000356	2.16651363
v000553	2.1677641696
v001024	2.1728117733
v000659	2.1761420386
v000228	2.1762201846
v000940	2.1794195376
v000831	2.1833203798
v000490	2.1871469405
v000552	2.1900214921
v000912	2.2112681262
v000584	2.2112820912
v000125	2.2134951533
v000591	2.217099271
v000752	2.2193533507
v000805	2.2257957577
v000259	2.2486180831
v000941	2.2495894826
v000064	2.2580024751
v000202	2.261947063
v000576	2.2621503936
v000068	2.2642561455
v000691	2.2668806613
v000189	2.2810708036
v000127	2.3081355528
v000769	2.3094647813
v000625	2.3166678108
v000911	2.3240157676
v000260	2.3242625227
v000838	2.331378768
v000812	2.3362255587
v000547	2.3366567311
v000617	2.3457709224
v000793	2.3473921107
v000341	2.3502579231
v000199	2.3560863709
v000274	2.3610457581
v000066	2.3649173692
v000901	2.3658745307
v000984	2.3731520054
v000137	2.3902333727
v000473	2.3943947259
v000108	2.4010899892
v000875	2.4068505138
v000397	2.4173842322
v001006	2.4252587913
v000479	2.4288949737
v000943	2.4392708669
v001005	2.4554808208
v000796	2.4637975224
v001000	2.4649498474
v000089	2.4656872813
v000686	2.4729891656
v000370	2.4749623701
v000640	2.4800068868
v000366	2.4817307653
v000477	2.5026328563
v000761	2.5027541024
v000232	2.5041277845
v000295	2.5115138564
v000018	2.5310410527
v000478	2.5359832442
v000236	2.5426629823
v000036	2.5428295921
v000446	2.545334708
v000132	2.5515323112
v000799	2.5606633351
v000874	2.5643494108
v000050	2.5757150169
v000399	2.5801894876
v000780	2.5877208388
v000613	2.591793745
v000507	2.5936851378
v000016	2.6245548637
v000756	2.6281226194
v000778	2.6310044484
v000220	2.6437795106
v000302	2.6529389612
v000155	2.6534537568
v000538	2.6582173962
v000717	2.6586557199
v000486	2.6629612584
v000842	2.6798326424
v000173	2.6803674829
v000218	2.6830932223
v000833	2.6855128877
v000145	2.6935838602
v000679	2.6951984003
v000496	2.6968592057
v000344	2.7027511715
v000969	2.7035617466
v000905	2.7050672828
