filename	state	filepath	filepath_denoised	word_count_original	word_count_denoised
ac_ef_40.txt	ac	corpus/00_source_per_state/ac/ac_ef_40.txt	corpus/02_extracted/ac/ac_ef_40.md	222	222
ac_ef_41.txt	ac	corpus/00_source_per_state/ac/ac_ef_41.txt	corpus/02_extracted/ac/ac_ef_41.md	3418	3443
ac_ef_42.txt	ac	corpus/00_source_per_state/ac/ac_ef_42.txt	corpus/02_extracted/ac/ac_ef_42.md	369	366
ac_ef_43.txt	ac	corpus/00_source_per_state/ac/ac_ef_43.txt	corpus/02_extracted/ac/ac_ef_43.md	1312	1290
ac_ef_44.txt	ac	corpus/00_source_per_state/ac/ac_ef_44.txt	corpus/02_extracted/ac/ac_ef_44.md	259	256
ac_ef_45.txt	ac	corpus/00_source_per_state/ac/ac_ef_45.txt	corpus/02_extracted/ac/ac_ef_45.md	1719	1681
ac_ef_46.txt	ac	corpus/00_source_per_state/ac/ac_ef_46.txt	corpus/02_extracted/ac/ac_ef_46.md	1916	1919
ac_ef_5.txt	ac	corpus/00_source_per_state/ac/ac_ef_5.txt	corpus/02_extracted/ac/ac_ef_5.md	1810	1793
ac_ef_6.txt	ac	corpus/00_source_per_state/ac/ac_ef_6.txt	corpus/02_extracted/ac/ac_ef_6.md	1655	1676
ac_ef_7.txt	ac	corpus/00_source_per_state/ac/ac_ef_7.txt	corpus/02_extracted/ac/ac_ef_7.md	801	791
ac_ef_8.txt	ac	corpus/00_source_per_state/ac/ac_ef_8.txt	corpus/02_extracted/ac/ac_ef_8.md	622	623
ac_ef_9.txt	ac	corpus/00_source_per_state/ac/ac_ef_9.txt	corpus/02_extracted/ac/ac_ef_9.md	1058	1044
ac_em_1.txt	ac	corpus/00_source_per_state/ac/ac_em_1.txt	corpus/02_extracted/ac/ac_em_1.md	852	847
ac_em_10.txt	ac	corpus/00_source_per_state/ac/ac_em_10.txt	corpus/02_extracted/ac/ac_em_10.md	599	597
ac_em_11.txt	ac	corpus/00_source_per_state/ac/ac_em_11.txt	corpus/02_extracted/ac/ac_em_11.md	665	659
ac_em_12.txt	ac	corpus/00_source_per_state/ac/ac_em_12.txt	corpus/02_extracted/ac/ac_em_12.md	854	848
ac_em_13.txt	ac	corpus/00_source_per_state/ac/ac_em_13.txt	corpus/02_extracted/ac/ac_em_13.md	469	468
ac_em_14.txt	ac	corpus/00_source_per_state/ac/ac_em_14.txt	corpus/02_extracted/ac/ac_em_14.md	452	445
ac_em_15.txt	ac	corpus/00_source_per_state/ac/ac_em_15.txt	corpus/02_extracted/ac/ac_em_15.md	902	896
ac_em_16.txt	ac	corpus/00_source_per_state/ac/ac_em_16.txt	corpus/02_extracted/ac/ac_em_16.md	1258	1243
ac_em_17.txt	ac	corpus/00_source_per_state/ac/ac_em_17.txt	corpus/02_extracted/ac/ac_em_17.md	1163	1168
ac_em_18.txt	ac	corpus/00_source_per_state/ac/ac_em_18.txt	corpus/02_extracted/ac/ac_em_18.md	1989	1985
ac_em_19.txt	ac	corpus/00_source_per_state/ac/ac_em_19.txt	corpus/02_extracted/ac/ac_em_19.md	758	752
ac_em_2.txt	ac	corpus/00_source_per_state/ac/ac_em_2.txt	corpus/02_extracted/ac/ac_em_2.md	925	924
ac_em_20.txt	ac	corpus/00_source_per_state/ac/ac_em_20.txt	corpus/02_extracted/ac/ac_em_20.md	804	799
ac_em_21.txt	ac	corpus/00_source_per_state/ac/ac_em_21.txt	corpus/02_extracted/ac/ac_em_21.md	965	958
ac_em_22.txt	ac	corpus/00_source_per_state/ac/ac_em_22.txt	corpus/02_extracted/ac/ac_em_22.md	1304	1308
ac_em_23.txt	ac	corpus/00_source_per_state/ac/ac_em_23.txt	corpus/02_extracted/ac/ac_em_23.md	629	623
ac_em_24.txt	ac	corpus/00_source_per_state/ac/ac_em_24.txt	corpus/02_extracted/ac/ac_em_24.md	433	428
ac_em_25.txt	ac	corpus/00_source_per_state/ac/ac_em_25.txt	corpus/02_extracted/ac/ac_em_25.md	969	968
ac_em_26.txt	ac	corpus/00_source_per_state/ac/ac_em_26.txt	corpus/02_extracted/ac/ac_em_26.md	3090	3068
ac_em_27.txt	ac	corpus/00_source_per_state/ac/ac_em_27.txt	corpus/02_extracted/ac/ac_em_27.md	1186	1176
ac_em_28.txt	ac	corpus/00_source_per_state/ac/ac_em_28.txt	corpus/02_extracted/ac/ac_em_28.md	770	760
ac_em_29.txt	ac	corpus/00_source_per_state/ac/ac_em_29.txt	corpus/02_extracted/ac/ac_em_29.md	590	581
ac_em_3.txt	ac	corpus/00_source_per_state/ac/ac_em_3.txt	corpus/02_extracted/ac/ac_em_3.md	698	690
ac_em_30.txt	ac	corpus/00_source_per_state/ac/ac_em_30.txt	corpus/02_extracted/ac/ac_em_30.md	498	490
ac_em_31.txt	ac	corpus/00_source_per_state/ac/ac_em_31.txt	corpus/02_extracted/ac/ac_em_31.md	297	325
ac_em_32.txt	ac	corpus/00_source_per_state/ac/ac_em_32.txt	corpus/02_extracted/ac/ac_em_32.md	507	500
ac_em_33.txt	ac	corpus/00_source_per_state/ac/ac_em_33.txt	corpus/02_extracted/ac/ac_em_33.md	498	493
ac_em_34.txt	ac	corpus/00_source_per_state/ac/ac_em_34.txt	corpus/02_extracted/ac/ac_em_34.md	948	945
ac_em_35.txt	ac	corpus/00_source_per_state/ac/ac_em_35.txt	corpus/02_extracted/ac/ac_em_35.md	1188	1185
ac_em_36.txt	ac	corpus/00_source_per_state/ac/ac_em_36.txt	corpus/02_extracted/ac/ac_em_36.md	782	797
ac_em_37.txt	ac	corpus/00_source_per_state/ac/ac_em_37.txt	corpus/02_extracted/ac/ac_em_37.md	737	732
ac_em_38.txt	ac	corpus/00_source_per_state/ac/ac_em_38.txt	corpus/02_extracted/ac/ac_em_38.md	398	404
ac_em_39.txt	ac	corpus/00_source_per_state/ac/ac_em_39.txt	corpus/02_extracted/ac/ac_em_39.md	592	589
ac_em_4.txt	ac	corpus/00_source_per_state/ac/ac_em_4.txt	corpus/02_extracted/ac/ac_em_4.md	1638	1626
ac_em_40.txt	ac	corpus/00_source_per_state/ac/ac_em_40.txt	corpus/02_extracted/ac/ac_em_40.md	654	670
ac_em_41.txt	ac	corpus/00_source_per_state/ac/ac_em_41.txt	corpus/02_extracted/ac/ac_em_41.md	1452	1482
ac_em_42.txt	ac	corpus/00_source_per_state/ac/ac_em_42.txt	corpus/02_extracted/ac/ac_em_42.md	1997	1973
ac_em_43.txt	ac	corpus/00_source_per_state/ac/ac_em_43.txt	corpus/02_extracted/ac/ac_em_43.md	273	269
ac_em_44.txt	ac	corpus/00_source_per_state/ac/ac_em_44.txt	corpus/02_extracted/ac/ac_em_44.md	646	640
ac_em_45.txt	ac	corpus/00_source_per_state/ac/ac_em_45.txt	corpus/02_extracted/ac/ac_em_45.md	558	559
ac_em_46.txt	ac	corpus/00_source_per_state/ac/ac_em_46.txt	corpus/02_extracted/ac/ac_em_46.md	761	761
ac_em_47.txt	ac	corpus/00_source_per_state/ac/ac_em_47.txt	corpus/02_extracted/ac/ac_em_47.md	1006	1002
ac_em_48.txt	ac	corpus/00_source_per_state/ac/ac_em_48.txt	corpus/02_extracted/ac/ac_em_48.md	1369	1369
ac_em_49.txt	ac	corpus/00_source_per_state/ac/ac_em_49.txt	corpus/02_extracted/ac/ac_em_49.md	694	687
ac_em_5.txt	ac	corpus/00_source_per_state/ac/ac_em_5.txt	corpus/02_extracted/ac/ac_em_5.md	497	489
ac_em_50.txt	ac	corpus/00_source_per_state/ac/ac_em_50.txt	corpus/02_extracted/ac/ac_em_50.md	1172	1174
ac_em_51.txt	ac	corpus/00_source_per_state/ac/ac_em_51.txt	corpus/02_extracted/ac/ac_em_51.md	1388	1412
ac_em_52.txt	ac	corpus/00_source_per_state/ac/ac_em_52.txt	corpus/02_extracted/ac/ac_em_52.md	477	473
ac_em_53.txt	ac	corpus/00_source_per_state/ac/ac_em_53.txt	corpus/02_extracted/ac/ac_em_53.md	487	487
ac_em_54.txt	ac	corpus/00_source_per_state/ac/ac_em_54.txt	corpus/02_extracted/ac/ac_em_54.md	511	508
ac_em_55.txt	ac	corpus/00_source_per_state/ac/ac_em_55.txt	corpus/02_extracted/ac/ac_em_55.md	903	900
ac_em_6.txt	ac	corpus/00_source_per_state/ac/ac_em_6.txt	corpus/02_extracted/ac/ac_em_6.md	932	928
ac_em_7.txt	ac	corpus/00_source_per_state/ac/ac_em_7.txt	corpus/02_extracted/ac/ac_em_7.md	1641	1650
ac_em_8.txt	ac	corpus/00_source_per_state/ac/ac_em_8.txt	corpus/02_extracted/ac/ac_em_8.md	1266	1257
ac_em_9.txt	ac	corpus/00_source_per_state/ac/ac_em_9.txt	corpus/02_extracted/ac/ac_em_9.md	316	314
ac_inf_1.txt	ac	corpus/00_source_per_state/ac/ac_inf_1.txt	corpus/02_extracted/ac/ac_inf_1.md	420	419
ac_inf_10.txt	ac	corpus/00_source_per_state/ac/ac_inf_10.txt	corpus/02_extracted/ac/ac_inf_10.md	1000	1003
ac_inf_11.txt	ac	corpus/00_source_per_state/ac/ac_inf_11.txt	corpus/02_extracted/ac/ac_inf_11.md	611	606
ac_inf_12.txt	ac	corpus/00_source_per_state/ac/ac_inf_12.txt	corpus/02_extracted/ac/ac_inf_12.md	1678	1715
ac_inf_13.txt	ac	corpus/00_source_per_state/ac/ac_inf_13.txt	corpus/02_extracted/ac/ac_inf_13.md	1568	1623
ac_inf_14.txt	ac	corpus/00_source_per_state/ac/ac_inf_14.txt	corpus/02_extracted/ac/ac_inf_14.md	1119	1169
ac_inf_15.txt	ac	corpus/00_source_per_state/ac/ac_inf_15.txt	corpus/02_extracted/ac/ac_inf_15.md	2325	2407
ac_inf_16.txt	ac	corpus/00_source_per_state/ac/ac_inf_16.txt	corpus/02_extracted/ac/ac_inf_16.md	1818	1895
ac_inf_17.txt	ac	corpus/00_source_per_state/ac/ac_inf_17.txt	corpus/02_extracted/ac/ac_inf_17.md	1944	2046
ac_inf_18.txt	ac	corpus/00_source_per_state/ac/ac_inf_18.txt	corpus/02_extracted/ac/ac_inf_18.md	1791	1845
ac_inf_19.txt	ac	corpus/00_source_per_state/ac/ac_inf_19.txt	corpus/02_extracted/ac/ac_inf_19.md	1474	1551
ac_inf_2.txt	ac	corpus/00_source_per_state/ac/ac_inf_2.txt	corpus/02_extracted/ac/ac_inf_2.md	1091	1087
ac_inf_20.txt	ac	corpus/00_source_per_state/ac/ac_inf_20.txt	corpus/02_extracted/ac/ac_inf_20.md	2528	2644
ac_inf_21.txt	ac	corpus/00_source_per_state/ac/ac_inf_21.txt	corpus/02_extracted/ac/ac_inf_21.md	2191	2315
ac_inf_22.txt	ac	corpus/00_source_per_state/ac/ac_inf_22.txt	corpus/02_extracted/ac/ac_inf_22.md	1868	1932
ac_inf_23.txt	ac	corpus/00_source_per_state/ac/ac_inf_23.txt	corpus/02_extracted/ac/ac_inf_23.md	1606	1659
ac_inf_24.txt	ac	corpus/00_source_per_state/ac/ac_inf_24.txt	corpus/02_extracted/ac/ac_inf_24.md	1436	1507
ac_inf_25.txt	ac	corpus/00_source_per_state/ac/ac_inf_25.txt	corpus/02_extracted/ac/ac_inf_25.md	2679	2795
ac_inf_26.txt	ac	corpus/00_source_per_state/ac/ac_inf_26.txt	corpus/02_extracted/ac/ac_inf_26.md	2523	2640
ac_inf_3.txt	ac	corpus/00_source_per_state/ac/ac_inf_3.txt	corpus/02_extracted/ac/ac_inf_3.md	599	614
ac_inf_4.txt	ac	corpus/00_source_per_state/ac/ac_inf_4.txt	corpus/02_extracted/ac/ac_inf_4.md	1480	1469
ac_inf_5.txt	ac	corpus/00_source_per_state/ac/ac_inf_5.txt	corpus/02_extracted/ac/ac_inf_5.md	734	727
ac_inf_6.txt	ac	corpus/00_source_per_state/ac/ac_inf_6.txt	corpus/02_extracted/ac/ac_inf_6.md	372	376
ac_inf_7.txt	ac	corpus/00_source_per_state/ac/ac_inf_7.txt	corpus/02_extracted/ac/ac_inf_7.md	552	547
ac_inf_8.txt	ac	corpus/00_source_per_state/ac/ac_inf_8.txt	corpus/02_extracted/ac/ac_inf_8.md	709	709
ac_inf_9.txt	ac	corpus/00_source_per_state/ac/ac_inf_9.txt	corpus/02_extracted/ac/ac_inf_9.md	667	667
ac_inf_e_ef_1.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_1.txt	corpus/02_extracted/ac/ac_inf_e_ef_1.md	1521	1500
ac_inf_e_ef_10.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_10.txt	corpus/02_extracted/ac/ac_inf_e_ef_10.md	851	852
ac_inf_e_ef_11.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_11.txt	corpus/02_extracted/ac/ac_inf_e_ef_11.md	922	900
ac_inf_e_ef_12.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_12.txt	corpus/02_extracted/ac/ac_inf_e_ef_12.md	402	367
ac_inf_e_ef_2.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_2.txt	corpus/02_extracted/ac/ac_inf_e_ef_2.md	561	560
ac_inf_e_ef_3.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_3.txt	corpus/02_extracted/ac/ac_inf_e_ef_3.md	441	453
ac_inf_e_ef_4.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_4.txt	corpus/02_extracted/ac/ac_inf_e_ef_4.md	1277	1299
ac_inf_e_ef_5.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_5.txt	corpus/02_extracted/ac/ac_inf_e_ef_5.md	354	357
ac_inf_e_ef_6.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_6.txt	corpus/02_extracted/ac/ac_inf_e_ef_6.md	224	224
ac_inf_e_ef_7.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_7.txt	corpus/02_extracted/ac/ac_inf_e_ef_7.md	479	472
ac_inf_e_ef_8.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_8.txt	corpus/02_extracted/ac/ac_inf_e_ef_8.md	355	361
ac_inf_e_ef_9.txt	ac	corpus/00_source_per_state/ac/ac_inf_e_ef_9.txt	corpus/02_extracted/ac/ac_inf_e_ef_9.md	605	598
al_ef_1.txt	al	corpus/00_source_per_state/al/al_ef_1.txt	corpus/02_extracted/al/al_ef_1.md	289	269
al_ef_10.txt	al	corpus/00_source_per_state/al/al_ef_10.txt	corpus/02_extracted/al/al_ef_10.md	987	919
al_ef_100.txt	al	corpus/00_source_per_state/al/al_ef_100.txt	corpus/02_extracted/al/al_ef_100.md	1286	1193
al_ef_101.txt	al	corpus/00_source_per_state/al/al_ef_101.txt	corpus/02_extracted/al/al_ef_101.md	1318	1207
al_ef_11.txt	al	corpus/00_source_per_state/al/al_ef_11.txt	corpus/02_extracted/al/al_ef_11.md	459	433
al_ef_12.txt	al	corpus/00_source_per_state/al/al_ef_12.txt	corpus/02_extracted/al/al_ef_12.md	892	829
al_ef_13.txt	al	corpus/00_source_per_state/al/al_ef_13.txt	corpus/02_extracted/al/al_ef_13.md	1163	1087
al_ef_14.txt	al	corpus/00_source_per_state/al/al_ef_14.txt	corpus/02_extracted/al/al_ef_14.md	1032	867
al_ef_15.txt	al	corpus/00_source_per_state/al/al_ef_15.txt	corpus/02_extracted/al/al_ef_15.md	380	350
al_ef_16.txt	al	corpus/00_source_per_state/al/al_ef_16.txt	corpus/02_extracted/al/al_ef_16.md	870	808
al_ef_17.txt	al	corpus/00_source_per_state/al/al_ef_17.txt	corpus/02_extracted/al/al_ef_17.md	416	391
al_ef_18.txt	al	corpus/00_source_per_state/al/al_ef_18.txt	corpus/02_extracted/al/al_ef_18.md	648	618
al_ef_19.txt	al	corpus/00_source_per_state/al/al_ef_19.txt	corpus/02_extracted/al/al_ef_19.md	360	344
al_ef_2.txt	al	corpus/00_source_per_state/al/al_ef_2.txt	corpus/02_extracted/al/al_ef_2.md	776	729
al_ef_20.txt	al	corpus/00_source_per_state/al/al_ef_20.txt	corpus/02_extracted/al/al_ef_20.md	1026	997
al_ef_21.txt	al	corpus/00_source_per_state/al/al_ef_21.txt	corpus/02_extracted/al/al_ef_21.md	1294	1229
al_ef_22.txt	al	corpus/00_source_per_state/al/al_ef_22.txt	corpus/02_extracted/al/al_ef_22.md	435	418
al_ef_23.txt	al	corpus/00_source_per_state/al/al_ef_23.txt	corpus/02_extracted/al/al_ef_23.md	909	864
al_ef_24.txt	al	corpus/00_source_per_state/al/al_ef_24.txt	corpus/02_extracted/al/al_ef_24.md	348	317
al_ef_25.txt	al	corpus/00_source_per_state/al/al_ef_25.txt	corpus/02_extracted/al/al_ef_25.md	871	808
al_ef_26.txt	al	corpus/00_source_per_state/al/al_ef_26.txt	corpus/02_extracted/al/al_ef_26.md	688	641
al_ef_27.txt	al	corpus/00_source_per_state/al/al_ef_27.txt	corpus/02_extracted/al/al_ef_27.md	942	863
al_ef_28.txt	al	corpus/00_source_per_state/al/al_ef_28.txt	corpus/02_extracted/al/al_ef_28.md	425	411
al_ef_29.txt	al	corpus/00_source_per_state/al/al_ef_29.txt	corpus/02_extracted/al/al_ef_29.md	647	613
al_ef_3.txt	al	corpus/00_source_per_state/al/al_ef_3.txt	corpus/02_extracted/al/al_ef_3.md	1671	1560
al_ef_30.txt	al	corpus/00_source_per_state/al/al_ef_30.txt	corpus/02_extracted/al/al_ef_30.md	485	453
al_ef_31.txt	al	corpus/00_source_per_state/al/al_ef_31.txt	corpus/02_extracted/al/al_ef_31.md	770	703
al_ef_32.txt	al	corpus/00_source_per_state/al/al_ef_32.txt	corpus/02_extracted/al/al_ef_32.md	288	273
al_ef_33.txt	al	corpus/00_source_per_state/al/al_ef_33.txt	corpus/02_extracted/al/al_ef_33.md	1072	990
al_ef_34.txt	al	corpus/00_source_per_state/al/al_ef_34.txt	corpus/02_extracted/al/al_ef_34.md	726	663
al_ef_35.txt	al	corpus/00_source_per_state/al/al_ef_35.txt	corpus/02_extracted/al/al_ef_35.md	709	576
al_ef_36.txt	al	corpus/00_source_per_state/al/al_ef_36.txt	corpus/02_extracted/al/al_ef_36.md	647	632
al_ef_37.txt	al	corpus/00_source_per_state/al/al_ef_37.txt	corpus/02_extracted/al/al_ef_37.md	553	509
al_ef_38.txt	al	corpus/00_source_per_state/al/al_ef_38.txt	corpus/02_extracted/al/al_ef_38.md	487	455
al_ef_39.txt	al	corpus/00_source_per_state/al/al_ef_39.txt	corpus/02_extracted/al/al_ef_39.md	1100	1026
al_ef_4.txt	al	corpus/00_source_per_state/al/al_ef_4.txt	corpus/02_extracted/al/al_ef_4.md	462	415
al_ef_40.txt	al	corpus/00_source_per_state/al/al_ef_40.txt	corpus/02_extracted/al/al_ef_40.md	362	336
al_ef_41.txt	al	corpus/00_source_per_state/al/al_ef_41.txt	corpus/02_extracted/al/al_ef_41.md	710	672
al_ef_42.txt	al	corpus/00_source_per_state/al/al_ef_42.txt	corpus/02_extracted/al/al_ef_42.md	538	509
al_ef_43.txt	al	corpus/00_source_per_state/al/al_ef_43.txt	corpus/02_extracted/al/al_ef_43.md	399	374
al_ef_44.txt	al	corpus/00_source_per_state/al/al_ef_44.txt	corpus/02_extracted/al/al_ef_44.md	685	629
al_ef_45.txt	al	corpus/00_source_per_state/al/al_ef_45.txt	corpus/02_extracted/al/al_ef_45.md	497	460
al_ef_46.txt	al	corpus/00_source_per_state/al/al_ef_46.txt	corpus/02_extracted/al/al_ef_46.md	292	266
al_ef_47.txt	al	corpus/00_source_per_state/al/al_ef_47.txt	corpus/02_extracted/al/al_ef_47.md	900	853
al_ef_48.txt	al	corpus/00_source_per_state/al/al_ef_48.txt	corpus/02_extracted/al/al_ef_48.md	674	659
al_ef_49.txt	al	corpus/00_source_per_state/al/al_ef_49.txt	corpus/02_extracted/al/al_ef_49.md	956	900
al_ef_5.txt	al	corpus/00_source_per_state/al/al_ef_5.txt	corpus/02_extracted/al/al_ef_5.md	2813	2662
al_ef_50.txt	al	corpus/00_source_per_state/al/al_ef_50.txt	corpus/02_extracted/al/al_ef_50.md	454	418
al_ef_51.txt	al	corpus/00_source_per_state/al/al_ef_51.txt	corpus/02_extracted/al/al_ef_51.md	686	638
al_ef_52.txt	al	corpus/00_source_per_state/al/al_ef_52.txt	corpus/02_extracted/al/al_ef_52.md	588	560
al_ef_53.txt	al	corpus/00_source_per_state/al/al_ef_53.txt	corpus/02_extracted/al/al_ef_53.md	617	497
al_ef_54.txt	al	corpus/00_source_per_state/al/al_ef_54.txt	corpus/02_extracted/al/al_ef_54.md	378	353
al_ef_55.txt	al	corpus/00_source_per_state/al/al_ef_55.txt	corpus/02_extracted/al/al_ef_55.md	1924	1787
al_ef_56.txt	al	corpus/00_source_per_state/al/al_ef_56.txt	corpus/02_extracted/al/al_ef_56.md	2193	2058
al_ef_57.txt	al	corpus/00_source_per_state/al/al_ef_57.txt	corpus/02_extracted/al/al_ef_57.md	181	165
al_ef_58.txt	al	corpus/00_source_per_state/al/al_ef_58.txt	corpus/02_extracted/al/al_ef_58.md	1763	1644
al_ef_59.txt	al	corpus/00_source_per_state/al/al_ef_59.txt	corpus/02_extracted/al/al_ef_59.md	986	959
al_ef_6.txt	al	corpus/00_source_per_state/al/al_ef_6.txt	corpus/02_extracted/al/al_ef_6.md	870	836
al_ef_60.txt	al	corpus/00_source_per_state/al/al_ef_60.txt	corpus/02_extracted/al/al_ef_60.md	543	497
al_ef_61.txt	al	corpus/00_source_per_state/al/al_ef_61.txt	corpus/02_extracted/al/al_ef_61.md	930	869
al_ef_62.txt	al	corpus/00_source_per_state/al/al_ef_62.txt	corpus/02_extracted/al/al_ef_62.md	1053	978
al_ef_63.txt	al	corpus/00_source_per_state/al/al_ef_63.txt	corpus/02_extracted/al/al_ef_63.md	2288	2140
al_ef_64.txt	al	corpus/00_source_per_state/al/al_ef_64.txt	corpus/02_extracted/al/al_ef_64.md	480	439
al_ef_65.txt	al	corpus/00_source_per_state/al/al_ef_65.txt	corpus/02_extracted/al/al_ef_65.md	599	546
al_ef_66.txt	al	corpus/00_source_per_state/al/al_ef_66.txt	corpus/02_extracted/al/al_ef_66.md	426	398
al_ef_67.txt	al	corpus/00_source_per_state/al/al_ef_67.txt	corpus/02_extracted/al/al_ef_67.md	560	531
al_ef_68.txt	al	corpus/00_source_per_state/al/al_ef_68.txt	corpus/02_extracted/al/al_ef_68.md	350	328
al_ef_69.txt	al	corpus/00_source_per_state/al/al_ef_69.txt	corpus/02_extracted/al/al_ef_69.md	662	615
al_ef_7.txt	al	corpus/00_source_per_state/al/al_ef_7.txt	corpus/02_extracted/al/al_ef_7.md	1339	1274
al_ef_70.txt	al	corpus/00_source_per_state/al/al_ef_70.txt	corpus/02_extracted/al/al_ef_70.md	327	297
al_ef_71.txt	al	corpus/00_source_per_state/al/al_ef_71.txt	corpus/02_extracted/al/al_ef_71.md	1110	1056
al_ef_72.txt	al	corpus/00_source_per_state/al/al_ef_72.txt	corpus/02_extracted/al/al_ef_72.md	563	541
al_ef_73.txt	al	corpus/00_source_per_state/al/al_ef_73.txt	corpus/02_extracted/al/al_ef_73.md	569	551
