##	VERB.Fin.Sing	<unknown>
1.1.5	NUM	@card@
.	PUNCT.Sent	.
Práticas	NOUN.Fem.Plur	prática
Didático-Metodológicas	ADJ.Fem.Plur	Didático-Metodológico
Propõem	VERB.Fin.Plur	propor
-se	PRON.Masc.Plur	se
aqui	ADV	aqui
algumas	DET.Fem.Plur	algum
sugestões	NOUN.Fem.Plur	sugestão
de	ADP	de
práticas	NOUN.Fem.Plur	prática
metodológicas/pedagógicas	ADJ.Fem.Plur	metodológicas/pedagógico
que	PRON.Rel.Fem.Plur	que
podem	AUX.Fin.Plur	poder
ser	AUX.Inf	ser
exploradas	VERB.Part.Fem.Plur	explorar
pelos	ADP_DET.Masc.Plur	por_o
professores	NOUN.Masc.Plur	professor
como	ADP	como
forma	NOUN.Fem.Sing	forma
de	ADP	de
auxiliar	VERB.Inf	auxiliar
no	ADP_DET.Masc.Sing	em_o
ensino	NOUN.Masc.Sing	ensino
da	ADP_DET.Fem.Sing	de_o
Língua	PROPN.Sing	Língua
Portuguesa	PROPN.Sing	Portuguesa
,	PUNCT.Comma	,
na	ADP_DET.Fem.Sing	em_o
perspectiva	NOUN.Fem.Sing	perspectiva
contemporânea	ADJ.Fem.Sing	contemporâneo
.	PUNCT.Sent	.
###	VERB.Fin.Sing	<unknown>
1.1.5.1	NUM	@card@
.	PUNCT.Sent	.
Multiletramentos	NOUN.Masc.Plur	Multiletramento
Ler	VERB.Inf	ler
e	CCONJ	e
escrever	VERB.Inf	escrever
são	AUX.Fin.Plur	ser
habilidades	NOUN.Fem.Plur	habilidade
indispensáveis	ADJ.Fem.Plur	indispensável
ao	ADP_DET.Masc.Sing	a_o
exercício	NOUN.Masc.Sing	exercício
da	ADP_DET.Fem.Sing	de_o
cidadania	NOUN.Fem.Sing	cidadania
.	PUNCT.Sent	.
Sendo	AUX.Ger	ser
assim	ADV	assim
,	PUNCT.Comma	,
a	DET.Fem.Sing	o
unidade	NOUN.Fem.Sing	unidade
