_NAME_	COMMUNAL
v000784	0.940794068
v000713	0.9414811037
v000420	0.9536137656
v000146	0.9610413259
v000078	0.9619773773
v000386	0.9633131535
v000925	0.9673145112
v000965	0.968246307
v000214	0.9687561972
v000582	0.9744585282
v001003	0.9861748296
v000948	0.9906418242
v000280	1.0099962702
v000536	1.0263356353
v000436	1.0295102868
v000201	1.0297552071
v000964	1.0357403661
v000246	1.0464041323
v000243	1.0469317665
v000399	1.0520518103
v000753	1.0582616461
v000615	1.0596757451
v000542	1.0606181122
v000853	1.0613191309
v000404	1.0633104724
v000083	1.0673190239
v000259	1.0738690616
v000597	1.079322203
v000004	1.0842012053
v000457	1.0845850159
v000681	1.0903619235
v000416	1.0954530567
v000715	1.0977560572
v000798	1.1044764442
v000789	1.1090494762
v000005	1.1193655195
v000811	1.1214842109
v000290	1.1235039939
v000822	1.1242031311
v000872	1.1295501235
v000384	1.1351570647
v000293	1.1431864944
v000761	1.1476998206
v000595	1.1539378439
v000426	1.1607134673
v000314	1.1612753092
v000309	1.1650721798
v000505	1.1720927808
v000501	1.1829297068
v000847	1.1850678962
v000300	1.187632277
v000503	1.1907129369
v000783	1.1965632677
v000063	1.2055532732
v001016	1.2069825565
v000110	1.2098566979
v000727	1.2227411773
v000762	1.2230407698
v000316	1.2235314371
v000787	1.231534323
v000177	1.2373764772
v000378	1.2391358729
v000998	1.2446663772
v000897	1.2536934453
v001038	1.2588598142
v000341	1.2611054604
v000956	1.2641701104
v000006	1.2695122746
v000771	1.2800403151
v000139	1.2888510131
v000882	1.2928932628
v000089	1.2977842223
v000437	1.3082767865
v000952	1.3090291479
v000130	1.3115893581
v000550	1.3197533733
v000571	1.3204903255
v000848	1.3482958023
v000565	1.3626905356
v000891	1.367102428
v000907	1.3698001586
v000951	1.3768234515
v000097	1.3895593733
v000507	1.3945195895
v000208	1.3997123485
v000664	1.4007738391
v000680	1.4025293702
v000406	1.4043078589
v000062	1.4079680349
v000095	1.4156858465
v000471	1.430905335
v000447	1.4329180581
v000913	1.4355640285
v000676	1.4450267969
v000087	1.463872654
v000966	1.4643034474
v000630	1.4647633508
v000048	1.4875811176
v000464	1.4947888896
v000711	1.4962464196
v000544	1.5063638503
v000546	1.5080406643
v000899	1.5255371187
v000393	1.5258171454
v000460	1.526665263
v000904	1.5292964665
v000296	1.5307317715
v000646	1.5326252511
v000591	1.5340702893
v000154	1.5377806613
v000440	1.5449568223
v000057	1.5551875065
v000305	1.5755624148
v000984	1.5759264797
v000553	1.5775751891
v000274	1.5778137926
v000081	1.577996958
v000849	1.5794299779
v000835	1.5876482771
v000540	1.5883417124
v000056	1.5977785919
v000603	1.5997451125
v000364	1.6071835907
v001009	1.6170809457
v000442	1.6184415841
v000752	1.6197923725
v000138	1.6202016736
v000358	1.6338326012
v000936	1.6458195743
v000112	1.657832895
v000271	1.6604765879
v000009	1.660979491
v000199	1.6619308471
v000724	1.6662749197
v000517	1.6669463403
v000748	1.6701760465
v000500	1.7058103451
v000701	1.7097322188
v000892	1.7278577908
v000084	1.7345388064
v000019	1.7424173556
v000001	1.7564050508
v000696	1.7596808089
v000878	1.7972791489
v000521	1.7984408789
v000298	1.802275587
v000820	1.812093318
v000800	1.8217085524
v000346	1.8221983703
v000387	1.8234044975
v000203	1.8251963394
v000986	1.8374142425
v000574	1.8379440866
v000131	1.848935528
v001014	1.8586628591
v000785	1.8606502073
v000991	1.8709863422
v000970	1.8777353602
v000509	1.8823362885
v000999	1.902382001
v000803	1.9057801649
v000764	1.9067392396
v000042	1.9175611585
v000828	1.9599162827
v000607	1.963203019
v000497	1.9877510803
v000996	1.9892254881
v000292	1.9957117647
v000612	1.9993232586
v000717	2.0020179199
v001049	2.0133382992
v000827	2.0141194572
v000245	2.0165295295
v000417	2.0216678525
v000564	2.0224900819
v000721	2.0257229393
v001035	2.0335187156
v000311	2.0350684426
v000379	2.0373740391
v000337	2.0443068464
v000596	2.0481560127
v000558	2.0545555641
v000856	2.056520766
v000773	2.0642977031
v000969	2.065312277
v000402	2.0692614305
v001055	2.072099164
v000577	2.0759869498
v000156	2.0871114239
v000449	2.088486756
v000227	2.0894411387
v000349	2.0906458872
v000554	2.0944735437
v000958	2.0946622715
v001045	2.0976102264
v000401	2.1118795141
v000412	2.1267655723
v000114	2.1279746584
v000896	2.1414041903
v000285	2.1414379995
v000137	2.1511087901
v000580	2.1564439894
v000403	2.1575542966
v000354	2.1714516692
v000052	2.172806059
v000979	2.1881069084
v000645	2.1955928583
v000685	2.2013511593
v001051	2.20193578
v000072	2.2032373729
v001050	2.2088058618
v000962	2.2121423744
v000642	2.2146207699
v000988	2.2149190728
v000791	2.2196496419
v000362	2.2208906089
v000023	2.2219497202
v000132	2.2224654266
v000342	2.2284963273
v000539	2.2308908978
v000119	2.2496387941
v000355	2.261402728
v000852	2.2651143456
v000598	2.2705325369
v000659	2.2706614383
v000168	2.2713755035
v000043	2.2718529219
v000275	2.2891308566
v000960	2.2999117894
v000922	2.3117996913
v000262	2.3154948813
v000526	2.3238037774
v001031	2.3432633806
v000777	2.3548442313
v000594	2.3566811068
v000299	2.3654314593
v000579	2.3697494481
v000207	2.3722163202
v000933	2.3725436235
v000134	2.3751812811
v000658	2.3842625076
v000111	2.4023298995
v000230	2.4082410424
v000366	2.4105154984
v000851	2.4290018193
v000959	2.4310377542
v000707	2.434478147
v000479	2.4354479268
v000330	2.4370947594
v000815	2.4383797928
v000549	2.4418609717
v000679	2.4515335931
v000555	2.4542742455
v001004	2.4597594721
v000018	2.4643924472
v000590	2.4686878414
v000934	2.4828202001
v000068	2.4868553423
v000817	2.4873814925
v000390	2.4882813394
v001015	2.4928269666
v000484	2.5028549574
v000678	2.5048812813
v000261	2.50634633
v000368	2.5117632797
v000655	2.5213814506
v001060	2.5292636083
v000819	2.5335358184
v000076	2.5397383483
v000151	2.5433431735
v000070	2.5461135362
v000830	2.5602241467
v000731	2.5620118959
v000196	2.5705711046
v000514	2.5725020662
v000234	2.5805737486
v000786	2.5862361676
v000796	2.5877702034
v000485	2.5951972113
v000140	2.6118873952
v000136	2.615612267
v000398	2.6234463963
v001025	2.6246346736
v000636	2.6292162635
v000356	2.6308339433
v000197	2.6331306453
v000515	2.6355879598
v000782	2.6394119733
v000090	2.6439687841
v000392	2.6475815668
v001032	2.6477172215
v000239	2.6500132958
v000238	2.6519581168
v000888	2.652400381
v000007	2.6580951591
v000343	2.6586892253
v000423	2.6623402825
v001018	2.6906557329
v001043	2.6960474925
v000222	2.7005243058
v000307	2.7045595426
v000016	2.7101199248
v000053	2.7228381849
v000488	2.7268845908
v000854	2.7282920148
v000482	2.7310904427
v000823	2.7316291837
v000205	2.7318702331
v000038	2.7523293578
v000702	2.766991874
v000804	2.7681079631
v000989	2.7823838047
v000242	2.7876202224
v000672	2.796067645
v000360	2.7998479642
v000877	2.8039377112
v000864	2.8048585093
v000445	2.8102394388
v000211	2.8110315674
v000405	2.8269033587
v000743	2.8288637649
v000829	2.8439169678
v000195	2.8465365338
v000699	2.8469015064
v000522	2.8508499106
v000917	2.8634586872
v000541	2.8733188061
v000562	2.8756871667
v000142	2.8792504742
v000629	2.8807523063
v000706	2.8996364209
v000682	2.9010676242
v001042	2.910810082
v000493	2.912254689
v000621	2.9166354571
v000162	2.922441183
v000643	2.9258949237
v000226	2.9309993763
v000902	2.9313491572
v000537	2.9319508628
v000478	2.9327743972
v000184	2.9377621098
v000100	2.9395501343
v000918	2.9496812763
v000284	2.957764156
v000566	2.961764399
v000926	2.9702462886
v000694	2.9705639254
v000723	2.9773823868
v000770	2.9781902094
v000814	2.9819940607
v000833	2.9828409381
v000175	2.9901012967
v000475	2.9966988344
v000047	2.9972797985
v000446	2.9978117141
v000695	3.0083668698
v000147	3.0164911712
v000157	3.0175466435
v000837	3.019292586
v000807	3.0202267713
v000766	3.0218980344
v000221	3.0317482389
v000144	3.032421312
v000510	3.0326204651
v000320	3.0340814115
v000859	3.0350949328
v000050	3.0381986515
v000012	3.0394556873
v000454	3.0475645247
v000128	3.0494329309
v000152	3.0494341569
v000939	3.0503080921
v000865	3.0553454698
v000181	3.0559592446
v000887	3.0603177055
v000971	3.0609554072
v000719	3.0746606159
v000495	3.0768186138
v001058	3.0779390051
v000611	3.0830733708
v000150	3.0837860704
v000163	3.0907370117
v000863	3.0954625967
v000640	3.1022065711
v000476	3.1024134399
v000375	3.1033767337
v000605	3.1043237754
v000036	3.1066979847
v000885	3.1072493715
v000638	3.1232425604
v000652	3.1240421012
v000028	3.145715132
v000700	3.1479828828
v000369	3.1519158831
v000997	3.1554185805
v000738	3.1603292694
v000686	3.1660434449
v000737	3.1689686398
v001001	3.1690047193
v000106	3.1732396944
v000530	3.1810945743
v000091	3.1842953502
v000519	3.1880343311
v000568	3.1918024324
v000691	3.1919761248
v000671	3.1936496192
v000077	3.1958663914
v000908	3.2011001152
v000772	3.20501865
v000601	3.2116575886
v000729	3.2120345908
v000328	3.2138193876
v000124	3.2182513007
v000924	3.2183110625
v000074	3.2186705971
v000734	3.2197842204
v000444	3.2282750228
v000747	3.228794118
v000161	3.2306061121
v000008	3.2313225711
v000236	3.2322426925
v000438	3.237446927
v000589	3.2403909162
v000668	3.2415150495
v000338	3.2416158034
v001029	3.2482340244
v000499	3.2506138402
v000520	3.2542833598
v000189	3.2545849659
v000656	3.2548549872
v000455	3.2720165594
v000905	3.275203027
v000768	3.2755324842
v000024	3.2799901039
v000022	3.2801541566
v000953	3.2802571505
v000698	3.2932134351
v000273	3.2949777117
v000225	3.3020754072
v000801	3.3077767871
v000632	3.3092192212
v000780	3.327294846
v000322	3.3308096942
v000035	3.3376753433
v000105	3.3395164815
v000708	3.3442054028
v000200	3.3443465154
v000229	3.344822268
v001048	3.3530101923
v000149	3.3545561151
v000874	3.3546021123
v000033	3.3548113575
v000818	3.3550465663
v000439	3.3593562657
v000805	3.3632910657
v001024	3.3643797212
v000409	3.3658311308
v000383	3.3737137869
v000067	3.3875711298
v000228	3.3881271529
v000257	3.3916769317
v000949	3.3975018748
v000834	3.4035793326
v000799	3.4037431522
v000884	3.4080650087
v001002	3.4081476947
v000578	3.4082367417
v000468	3.4132155627
v000182	3.4134325234
v000790	3.4164457441
v000304	3.4214924184
v000324	3.4223280493
v000172	3.4240080869
v000644	3.4410294866
v000624	3.4426059212
v000135	3.445983131
v000334	3.446538319
v000463	3.4477265972
v000174	3.4524451791
v000289	3.4553948909
v000742	3.4572201507
v000027	3.4594119542
v000101	3.4742280695
v000576	3.4776585306
v000400	3.4834460734
v000511	3.4870988434
v000373	3.487851502
v000793	3.491575551
v001033	3.4934153939
v000030	3.4936960164
v001011	3.4963032287
v000345	3.496777903
v000841	3.5015255116
v000370	3.5026009826
v000626	3.5043306204
v000267	3.5105769935
v000883	3.5129641558
v000283	3.5142326083
v000186	3.5144646731
v000758	3.5161782647
v000237	3.522074398
v000486	3.5292908676
v000714	3.5323288168
v000381	3.5333135032
v000754	3.5344466703
v000649	3.5356104713
v000371	3.5360591415
v000860	3.5372065368
v000448	3.5434348818
v000993	3.5460727211
v000866	3.5492652867
v000732	3.5514802809
v000733	3.5700461146
v000363	3.5710641513
v000188	3.5716320482
v000414	3.581266593
v000376	3.5819801731
v000365	3.5833110179
v000167	3.5877361325
v000291	3.5973223123
v000718	3.598858385
v000720	3.6055893401
v000045	3.6113781301
v000441	3.6123891271
v000034	3.6145190923
v000318	3.6150175751
v000974	3.6207778315
v000394	3.629986039
v000103	3.6387846417
v000104	3.6387985587
v000347	3.6404116141
v000625	3.6412324495
v000061	3.6432072696
v000880	3.6487333346
v000223	3.6529929488
v000604	3.6540727229
v000453	3.6554446735
v000040	3.6567346433
v000178	3.6610879709
v000940	3.6611168263
v000348	3.6654282674
v000755	3.6660628629
v000662	3.6708047868
v000929	3.6748259589
v000323	3.6758652179
v000900	3.680338507
v000862	3.6876704949
v000241	3.6923225459
v000092	3.6951180378
v000450	3.6970192237
v000233	3.6989418238
v000017	3.6999214064
v000763	3.7018321872
v000650	3.7057186141
v000693	3.7073033395
v000116	3.7090250014
v000825	3.7098274053
v000059	3.7175237128
v000279	3.722529715
v000310	3.7248133448
v000141	3.7305509677
v000651	3.7352403751
v000120	3.7353248405
v000411	3.7369767618
v000893	3.7394094833
v000552	3.7416467154
v000115	3.7437075681
v000041	3.7495467645
v000277	3.7501139886
v000704	3.7504868778
v000741	3.7528517606
v000614	3.754305106
v000556	3.7548344869
v000171	3.7563694851
v000113	3.7575203029
v000413	3.7640606735
v000281	3.7727161899
v000730	3.7729505456
v000031	3.7735364761
v000248	3.7750643268
v000873	3.7787132781
v001010	3.7794865247
v000703	3.7844332937
v001036	3.7854320588
v000470	3.7891616662
v000943	3.7896184968
v000317	3.7902732986
v000657	3.8059510197
v000467	3.8060554263
v000202	3.8067346658
v000560	3.816820952
v000821	3.8189130553
v000504	3.8255225851
v000665	3.8305129608
v000117	3.8327962541
v000489	3.8337772935
v000745	3.836349842
v000326	3.8377645758
v000846	3.8403974132
v000492	3.8431274528
v000935	3.8473367086
v000235	3.8497187243
v000946	3.8501609267
v000613	3.8527490825
v000670	3.8544257085
v001034	3.8562492977
v001044	3.8571616856
v000653	3.8623184769
v000391	3.866534329
v000529	3.870789256
v000382	3.8732204303
v000425	3.8868418787
v000011	3.8937152323
v000224	3.8976675816
v000635	3.8984404372
v000726	3.899062578
v000980	3.9073504575
v001006	3.9086827355
v000802	3.9115200242
v000075	3.9121402094
v000301	3.9128313632
v000839	3.9237970284
v001013	3.9326445223
v000687	3.9382279288
v000474	3.9386146077
v000735	3.9422074943
v000191	3.9444793855
v000928	3.9495339891
v000950	3.9513768999
v000380	3.9565115303
v000194	3.9575022787
v000209	3.9589177984
v000992	3.9632057678
v000340	3.9665823916
v000487	3.9671400074
v000015	3.9677465203
v000633	3.9685906616
v000627	3.9699788517
v000781	3.9716773708
v000021	3.9734056562
v000122	3.9751337259
v000620	3.9777897314
v000767	3.9793073905
v000666	3.9822440472
v000026	3.988058291
v000677	3.9885480938
v000321	3.9947101756
v001059	3.996950997
v000287	3.998556998
v000155	4.005569851
v000842	4.0073223255
v000256	4.0103734569
v000559	4.0229610704
v000410	4.029399773
v000164	4.0336115517
v000832	4.0338739379
v000843	4.0350722065
v000046	4.0382141469
v001026	4.0451845954
v000930	4.0492149528
v000020	4.0496318427
v000407	4.0507638632
v000836	4.0521421587
v000972	4.0590937389
v000931	4.0593749877
v000623	4.0611450878
v000774	4.0616459786
v000247	4.0666996536
v000981	4.0674585593
v000736	4.0736363923
v000838	4.0742166821
v000795	4.0744626571
v000434	4.0772852761
v000947	4.0848045618
v000618	4.0859385985
v000327	4.0886900384
v000895	4.0990630625
v000994	4.1017007983
v000746	4.1026234702
v000388	4.113268524
v000350	4.1153616115
v000889	4.1204266327
v000422	4.1211321179
v000923	4.1218659041
v000215	4.1223703116
v000778	4.1239711623
v000840	4.1244604854
v000749	4.1297474003
v000705	4.1427503333
v000473	4.1461798154
v001041	4.1555746633
v000709	4.1567004738
v000312	4.1625752491
v000861	4.1725255304
v000158	4.1728660925
v000029	4.1735361268
v000249	4.1750292111
v000461	4.1753401854
v000692	4.1770081186
v001019	4.178799292
v001008	4.185972016
v000498	4.1872319156
v000055	4.1887815518
v001057	4.19210102
v000102	4.1942190361
v000944	4.2057861998
v000868	4.206586733
v000588	4.2089324121
v000269	4.2095983614
v000465	4.214247242
v000480	4.216844928
v000995	4.2245273741
v000003	4.2246423679
v000855	4.2259016789
v000424	4.2262047464
v000294	4.2270139554
v000352	4.22720349
v001023	4.2332617103
v000265	4.2373451455
v000548	4.2412584969
v000093	4.2493496715
v000477	4.2501511169
v000609	4.2531334139
v000170	4.2609681708
v000879	4.2657343541
v000187	4.2711558743
v000210	4.271404915
v000857	4.2723554528
v000875	4.2726181991
v000557	4.2789759717
v000268	4.2817776367
v000459	4.2964689477
v000617	4.2968150549
v000602	4.298387005
v000049	4.3000021781
v000538	4.3008544481
v000278	4.3041923677
v000429	4.3079522598
v000339	4.3188720897
v000025	4.321793461
v000260	4.3222875297
v000344	4.3236729523
v000073	4.3281678341
v000569	4.3401282939
v000466	4.3521266374
v000831	4.3573308709
v000985	4.3584803219
v000516	4.3679659141
v000126	4.3750620694
v000961	4.3761014392
v000567	4.3776099462
v000377	4.383004885
v000143	4.3834313684
v001007	4.4113031924
v000213	4.4136083121
v000251	4.4177625233
v000963	4.420636213
v000125	4.4229152689
v000622	4.4320301021
v000916	4.441435817
v000395	4.445710699
v000619	4.446951712
v000183	4.4546266298
v000954	4.4549245643
v000325	4.4772521694
v000176	4.4864091204
v000648	4.489752052
v000575	4.4920343529
v000739	4.5022266663
v000654	4.5027349708
v000065	4.5058664885
v000725	4.506438413
v000914	4.5193287789
v001021	4.5208872346
v000945	4.5212958252
v000903	4.5275712304
v000663	4.533293064
v000123	4.5506177178
v000983	4.5635357777
v000599	4.5742362396
v000534	4.5754532637
v000631	4.5783646704
v000561	4.5791301521
v000712	4.5970384214
v001039	4.6057738832
v000421	4.6098031624
v000518	4.6134442614
v000669	4.6370004081
v000079	4.6382479635
v000616	4.639063917
v001037	4.6493496694
v000920	4.6524617032
v000600	4.6617588381
v000107	4.6632879058
v000165	4.7016660552
v001027	4.7139395843
v000674	4.7254229095
v000610	4.7269878847
v000775	4.738135725
v000145	4.7467261583
v000927	4.7503201888
v001056	4.7903983904
v000689	4.8253939449
v000276	4.8971098161
v000419	4.9197043181
v000361	4.9247264261
v000179	4.9357024451
v000472	4.9456932435
v000148	4.9593524099
v000458	4.9604344434
v000481	4.960724024
v000483	4.9656438489
v000909	5.0364145863
v000118	5.0420001619
v000469	5.1216532532
v000906	5.2162450251
v000254	6.4273213378
