Dependent	Source	DF	SS	MS	FValue	ProbF
fac6	Model	3	28.152329	9.384110	12.13	<.0001
fac6	Error	2243	1735.083986	0.773555	_	_
fac6	Corrected Total	2246	1763.236315	_	_	_
