lemma target_count comparison_count target_per_1k comparison_per_1k expected LL %DIFF status
frente 12 149 82.76 37.56 5.68 5.58 75.13 POSKW
implementação 31 532 213.79 134.11 19.85 5.57 45.81 POSKW
escrito 11 133 75.86 33.53 5.08 5.42 77.4 POSKW
publicitário 6 52 41.38 13.11 2.05 5.29 103.77 POSKW
máximo 6 52 41.38 13.11 2.05 5.29 103.77 POSKW
regular 20 308 137.93 77.64 11.57 5.27 55.94 POSKW
gramatical 9 100 62.07 25.21 3.84 5.26 84.47 POSKW
unidade 66 1338 455.17 337.28 49.51 5.17 29.75 POSKW
modalidade 42 785 289.66 197.88 29.16 5.17 37.65 POSKW
presencial 11 136 75.86 34.28 5.18 5.16 75.5 POSKW
ensaio 5 39 34.48 9.83 1.55 5.09 111.26 POSKW
saída 7 69 48.28 17.39 2.68 5.06 94.05 POSKW
impressão 6 54 41.38 13.61 2.12 5.01 100.99 POSKW
lúdico 20 314 137.93 79.15 11.78 4.95 54.15 POSKW
enredo 5 40 34.48 10.08 1.59 4.93 109.5 POSKW
-se 5 40 34.48 10.08 1.59 4.93 109.5 POSKW
anual 11 139 75.86 35.04 5.29 4.92 73.62 POSKW
juvenil 24 398 165.52 100.33 14.88 4.91 49.04 POSKW
infância 22 357 151.72 89.99 13.36 4.87 51.08 POSKW
introdução 14 196 96.55 49.41 7.41 4.86 64.6 POSKW
leitor 15 216 103.45 54.45 8.15 4.82 62.06 POSKW
prepará 5 41 34.48 10.34 1.62 4.77 107.76 POSKW
rádio 5 41 34.48 10.34 1.62 4.77 107.76 POSKW
muro 6 56 41.38 14.12 2.19 4.74 98.25 POSKW
atendar 13 179 89.66 45.12 6.77 4.71 66.08 POSKW
subsequente 8 90 55.17 22.69 3.46 4.56 83.45 POSKW
jornalístico 6 58 41.38 14.62 2.26 4.48 95.57 POSKW
contação 6 58 41.38 14.62 2.26 4.48 95.57 POSKW
direcionadas 6 58 41.38 14.62 2.26 4.48 95.57 POSKW
semântico 5 43 34.48 10.84 1.69 4.46 104.33 POSKW
dcnem 9 109 62.07 27.48 4.16 4.42 77.26 POSKW
modificador 5 44 34.48 11.09 1.73 4.31 102.65 POSKW
divulgação 11 147 75.86 37.06 5.57 4.3 68.73 POSKW
disponibilizar 9 113 62.07 28.49 4.3 4.08 74.17 POSKW
conformidade 13 189 89.66 47.64 7.12 4.07 61.2 POSKW
cursar 10 133 68.97 33.53 5.04 3.96 69.15 POSKW
documento 73 1565 503.45 394.5 57.76 3.86 24.26 POSKW
aluno 14 1213 96.55 305.77 43.27 27.66 -104.01 NEGKW
ciência 21 1228 144.83 309.55 44.04 15.42 -72.51 NEGKW
abordagem 17 1061 117.24 267.46 38.01 15.09 -78.1 NEGKW
conceito 30 1524 206.9 384.17 54.8 13.86 -59.98 NEGKW
problema 26 1337 179.31 337.03 48.06 12.54 -61.09 NEGKW
cidadania 23 1187 158.62 299.22 42.67 11.24 -61.42 NEGKW
método 6 506 41.38 127.55 18.05 11.18 -102.02 NEGKW
compreensão 40 1781 275.86 448.95 64.21 10.89 -47.76 NEGKW
matemático 5 448 34.48 112.93 15.97 10.61 -106.43 NEGKW
conceitual 6 482 41.38 121.5 17.21 10.04 -98.38 NEGKW
vez 39 1691 268.97 426.27 61.0 9.4 -45.25 NEGKW
investigação 15 833 103.45 209.98 29.9 9.38 -67.98 NEGKW
humano 54 2194 372.41 553.06 79.27 9.38 -39.04 NEGKW
teoria 8 554 55.17 139.65 19.82 9.38 -86.72 NEGKW
contínuo 10 636 68.97 160.32 22.78 9.35 -79.69 NEGKW
global 16 870 110.34 219.31 31.24 9.34 -66.11 NEGKW
histórico 35 1534 241.38 386.69 55.33 8.87 -46.27 NEGKW
teórico 9 583 62.07 146.96 20.88 8.85 -81.23 NEGKW
interdisciplinar 11 649 75.86 163.6 23.27 8.29 -73.28 NEGKW
mobilização 5 399 34.48 100.58 14.25 8.24 -97.88 NEGKW
desigualdade 5 399 34.48 100.58 14.25 8.24 -97.88 NEGKW
concreto 6 441 41.38 111.17 15.76 8.15 -91.5 NEGKW
aspecto 43 1774 296.55 447.19 64.07 8.1 -40.51 NEGKW
superação 5 392 34.48 98.82 14.0 7.91 -96.52 NEGKW
solução 15 784 103.45 197.63 28.17 7.66 -62.56 NEGKW
servir 6 429 41.38 108.14 15.34 7.62 -89.3 NEGKW
contribuição 8 512 55.17 129.06 18.34 7.61 -80.21 NEGKW
presença 5 385 34.48 97.05 13.75 7.59 -95.14 NEGKW
inclusivo 11 624 75.86 157.3 22.39 7.36 -69.85 NEGKW
parâmetro 7 464 48.28 116.96 16.61 7.32 -83.14 NEGKW
tornar 37 1535 255.17 386.94 55.43 7.17 -41.04 NEGKW
pensar 36 1501 248.28 378.37 54.2 7.16 -41.52 NEGKW
criação 16 796 110.34 200.66 28.63 6.85 -58.08 NEGKW
poder 9 532 62.07 134.11 19.08 6.82 -73.44 NEGKW
bom 17 831 117.24 209.48 29.9 6.81 -56.46 NEGKW
objeto 44 1741 303.45 438.87 62.94 6.59 -36.49 NEGKW
sistematizar 7 444 48.28 111.92 15.9 6.5 -79.46 NEGKW
descrever 9 521 62.07 131.33 18.69 6.41 -71.63 NEGKW
transformação 29 1233 200.0 310.81 44.5 6.36 -43.39 NEGKW
concepção 29 1228 200.0 309.55 44.33 6.24 -43.0 NEGKW
tratar 29 1222 200.0 308.04 44.11 6.09 -42.53 NEGKW
equidade 5 351 34.48 88.48 12.55 6.07 -87.83 NEGKW
centro 5 350 34.48 88.23 12.52 6.02 -87.6 NEGKW
compromisso 10 548 68.97 138.14 19.68 5.99 -66.8 NEGKW
fim 29 1216 200.0 306.53 43.9 5.94 -42.06 NEGKW
tecnologia 35 1415 241.38 356.69 51.13 5.91 -38.56 NEGKW
natureza 39 1546 268.97 389.72 55.89 5.9 -36.66 NEGKW
geográfico 6 388 41.38 97.81 13.89 5.87 -81.08 NEGKW
entanto 8 463 55.17 116.71 16.61 5.69 -71.61 NEGKW
saber 61 2241 420.69 564.91 81.17 5.67 -29.27 NEGKW
permear 8 462 55.17 116.46 16.57 5.65 -71.42 NEGKW
comum 23 1001 158.62 252.33 36.11 5.64 -45.61 NEGKW
metodológico 13 649 89.66 163.6 23.34 5.63 -58.4 NEGKW
indivíduo 21 929 144.83 234.18 33.5 5.55 -47.15 NEGKW
pluralidade 7 419 48.28 105.62 15.02 5.51 -74.52 NEGKW
investigar 7 419 48.28 105.62 15.02 5.51 -74.52 NEGKW
indispensável 5 337 34.48 84.95 12.06 5.47 -84.51 NEGKW
disciplina 11 568 75.86 143.18 20.42 5.39 -61.47 NEGKW
exemplo 29 1190 200.0 299.97 42.99 5.31 -39.99 NEGKW
exercício 30 1220 206.9 307.54 44.08 5.23 -39.13 NEGKW
individual 24 1019 165.52 256.87 36.78 5.23 -43.26 NEGKW
diversificar 18 811 124.14 204.44 29.23 5.17 -48.88 NEGKW
pleno 14 670 96.55 168.89 24.12 5.16 -54.51 NEGKW
quadro 13 633 89.66 159.57 22.78 5.13 -56.1 NEGKW
convivência 8 447 55.17 112.68 16.04 5.1 -68.52 NEGKW
valor 40 1536 275.86 387.19 55.57 5.0 -33.58 NEGKW
sustentável 9 482 62.07 121.5 17.31 5.0 -64.75 NEGKW
salientar 5 325 34.48 81.93 11.64 4.96 -81.51 NEGKW
potencializar 7 404 48.28 101.84 14.49 4.94 -71.36 NEGKW
contextualização 10 516 68.97 130.07 18.55 4.88 -61.4 NEGKW
categoria 7 399 48.28 100.58 14.32 4.75 -70.27 NEGKW
brasileiro 21 897 144.83 226.12 32.37 4.71 -43.83 NEGKW
ajudar 7 398 48.28 100.33 14.28 4.71 -70.05 NEGKW
referir 24 996 165.52 251.07 35.97 4.66 -41.07 NEGKW
modelo 18 792 124.14 199.65 28.56 4.65 -46.64 NEGKW
componente 51 1868 351.72 470.88 67.67 4.64 -28.97 NEGKW
físico 28 1126 193.1 283.84 40.69 4.59 -38.05 NEGKW
revelar 5 315 34.48 79.41 11.28 4.56 -78.89 NEGKW
comportamento 7 393 48.28 99.07 14.11 4.53 -68.94 NEGKW
ir 5 314 34.48 79.15 11.25 4.52 -78.62 NEGKW
mesmo 52 1889 358.62 476.18 68.44 4.46 -28.16 NEGKW
bem 6 352 41.38 88.73 12.62 4.45 -72.79 NEGKW
código 5 312 34.48 78.65 11.18 4.44 -78.08 NEGKW
pressuposto 10 501 68.97 126.29 18.02 4.39 -58.72 NEGKW
dinâmica 11 537 75.86 135.37 19.32 4.38 -56.34 NEGKW
representação 16 713 110.34 179.73 25.71 4.37 -47.84 NEGKW
contextualizada 5 307 34.48 77.39 11.0 4.24 -76.71 NEGKW
central 7 384 48.28 96.8 13.79 4.21 -66.89 NEGKW
maneira 38 1431 262.07 360.73 51.8 4.19 -31.68 NEGKW
singular 5 305 34.48 76.88 10.93 4.16 -76.15 NEGKW
referência 26 1039 179.31 261.91 37.55 4.12 -37.44 NEGKW
modificar 5 303 34.48 76.38 10.86 4.08 -75.58 NEGKW
observação 14 633 96.55 159.57 22.81 4.08 -49.21 NEGKW
vivenciar 23 938 158.62 236.45 33.89 4.07 -39.4 NEGKW
complexo 22 903 151.72 227.63 32.62 4.03 -40.02 NEGKW
amplo 20 834 137.93 210.23 30.11 3.98 -41.53 NEGKW
relação 83 2813 572.41 709.1 102.12 3.96 -21.33 NEGKW
viver 29 1129 200.0 284.6 40.83 3.94 -34.91 NEGKW
realidade 52 1855 358.62 467.61 67.25 3.88 -26.38 NEGKW
escala 5 297 34.48 74.87 10.65 3.85 -73.86 NEGKW
alicerçar 13 193 89.66 48.65 7.26 3.83 59.29 NOTKW
idade 9 446 62.07 112.43 16.04 3.79 -57.72 NOTKW
gostar 7 81 48.28 20.42 3.1 3.78 81.11 NOTKW
sistemático 5 295 34.48 74.36 10.58 3.77 -73.28 NOTKW
escritor 5 48 34.48 12.1 1.87 3.77 96.1 NOTKW
autor 11 517 75.86 130.33 18.62 3.77 -52.83 NOTKW
indicação 10 136 68.97 34.28 5.15 3.74 67.18 NOTKW
textual 20 340 137.93 85.71 12.69 3.73 46.7 NOTKW
comprometer 6 332 41.38 83.69 11.92 3.71 -67.66 NOTKW
consciente 13 585 89.66 147.47 21.09 3.71 -48.76 NOTKW
circulação 15 236 103.45 59.49 8.85 3.69 53.96 NOTKW
conteúdo 39 1436 268.97 361.99 52.01 3.69 -29.49 NOTKW
fio 6 65 41.38 16.39 2.5 3.68 86.54 NOTKW
inclusão 13 584 89.66 147.21 21.05 3.68 -48.6 NOTKW
singularidade 9 442 62.07 111.42 15.9 3.67 -56.89 NOTKW
simbólico 6 331 41.38 83.44 11.88 3.67 -67.39 NOTKW
interpretação 12 548 82.76 138.14 19.75 3.65 -50.14 NOTKW
movimento 30 1147 206.9 289.14 41.5 3.65 -33.16 NOTKW
pensamento 31 1179 213.79 297.2 42.67 3.65 -32.65 NOTKW
significado 24 951 165.52 239.73 34.38 3.62 -36.63 NOTKW
referente 6 329 41.38 82.93 11.81 3.6 -66.85 NOTKW
curto 7 83 48.28 20.92 3.17 3.59 79.06 NOTKW
anterior 8 403 55.17 101.59 14.49 3.58 -59.22 NOTKW
questão 39 1430 268.97 360.47 51.8 3.58 -29.08 NOTKW
normatizar 6 66 41.38 16.64 2.54 3.57 85.29 NOTKW
diverso 30 1143 206.9 288.13 41.36 3.57 -32.82 NOTKW
natural 18 749 124.14 188.81 27.05 3.54 -41.33 NOTKW
competição 5 50 34.48 12.6 1.94 3.53 92.93 NOTKW
áudio 5 50 34.48 12.6 1.94 3.53 92.93 NOTKW
econômico 26 1011 179.31 254.85 36.57 3.51 -34.8 NOTKW
fenômeno 24 946 165.52 238.47 34.2 3.51 -36.12 NOTKW
saúde 15 646 103.45 162.84 23.31 3.5 -44.61 NOTKW
propositivo 8 102 55.17 25.71 3.88 3.5 72.85 NOTKW
aproveitar 7 84 48.28 21.17 3.21 3.5 78.04 NOTKW
individualidade 10 140 68.97 35.29 5.29 3.47 64.6 NOTKW
oralidade 16 261 110.34 65.79 9.77 3.47 50.59 NOTKW
científico 39 1424 268.97 358.96 51.59 3.47 -28.66 NOTKW
crítico 49 1736 337.93 437.61 62.94 3.46 -25.71 NOTKW
metodologia 21 845 144.83 213.01 30.54 3.46 -38.11 NOTKW
dar 47 1673 324.14 421.73 60.65 3.45 -26.17 NOTKW
adotar 12 541 82.76 136.38 19.5 3.45 -48.93 NOTKW
série 23 412 158.62 103.86 15.34 3.45 41.73 NOTKW
atingir 7 362 48.28 91.25 13.01 3.45 -61.6 NOTKW
projeto 82 1807 565.52 455.51 66.61 3.44 21.55 NOTKW
reflexivo 13 575 89.66 144.95 20.73 3.44 -47.14 NOTKW
variedade 17 283 117.24 71.34 10.58 3.43 48.68 NOTKW
semiótico 7 85 48.28 21.43 3.24 3.42 77.04 NOTKW
ético 34 1263 234.48 318.38 45.74 3.42 -30.35 NOTKW
inovação 17 284 117.24 71.59 10.61 3.38 48.35 NOTKW
informativo 6 68 41.38 17.14 2.61 3.37 82.84 NOTKW
implicar 15 640 103.45 161.33 23.1 3.35 -43.72 NOTKW
origem 10 467 68.97 117.72 16.82 3.34 -52.23 NOTKW
existente 11 502 75.86 126.54 18.09 3.34 -50.08 NOTKW
acordo 38 1384 262.07 348.88 50.14 3.32 -28.42 NOTKW
lógico 12 536 82.76 135.11 19.32 3.31 -48.06 NOTKW
relacionado 5 52 34.48 13.11 2.01 3.3 89.83 NOTKW
senso 7 357 48.28 89.99 12.84 3.28 -60.34 NOTKW
elo 6 69 41.38 17.39 2.64 3.28 81.62 NOTKW
ritmo 18 308 124.14 77.64 11.5 3.27 46.09 NOTKW
emoção 22 395 151.72 99.57 14.7 3.27 41.51 NOTKW
voz 12 183 82.76 46.13 6.88 3.26 56.84 NOTKW
dado 18 736 124.14 185.53 26.59 3.23 -39.65 NOTKW
mediar 8 392 55.17 98.82 14.11 3.23 -56.68 NOTKW
social 94 3087 648.28 778.17 112.17 3.22 -18.21 NOTKW
partida 7 355 48.28 89.49 12.77 3.21 -59.83 NOTKW
preciso 23 899 158.62 226.62 32.51 3.2 -35.3 NOTKW
relevante 16 668 110.34 168.39 24.12 3.2 -41.65 NOTKW
debate 14 600 96.55 151.25 21.65 3.19 -44.15 NOTKW
oferta 37 739 255.17 186.29 27.36 3.18 31.21 NOTKW
colocar 14 599 96.55 151.0 21.62 3.17 -43.99 NOTKW
atitude 26 994 179.31 250.57 35.97 3.16 -33.15 NOTKW
livre 16 268 110.34 67.56 10.01 3.15 48.1 NOTKW
adolescente 9 425 62.07 107.13 15.3 3.15 -53.27 NOTKW
território 44 905 303.45 228.13 33.46 3.14 28.34 NOTKW
conduzir 19 333 131.03 83.94 12.41 3.13 43.81 NOTKW
significar 17 698 117.24 175.95 25.21 3.12 -40.05 NOTKW
família 32 626 220.69 157.8 23.2 3.1 33.23 NOTKW
prioriza 5 54 34.48 13.61 2.08 3.08 86.79 NOTKW
último 28 535 193.1 134.86 19.85 3.08 35.52 NOTKW
intermediário 5 54 34.48 13.61 2.08 3.08 86.79 NOTKW
cena 5 54 34.48 13.61 2.08 3.08 86.79 NOTKW
impresso 7 89 48.28 22.44 3.39 3.08 73.09 NOTKW
manutenção 5 276 34.48 69.57 9.91 3.07 -67.45 NOTKW
mediação 12 527 82.76 132.85 19.01 3.07 -46.46 NOTKW
medida 18 729 124.14 183.77 26.34 3.07 -38.73 NOTKW
olhar 19 762 131.03 192.08 27.54 3.07 -37.79 NOTKW
planeta 5 275 34.48 69.32 9.87 3.03 -67.12 NOTKW
entendimento 17 693 117.24 174.69 25.04 3.0 -39.36 NOTKW
homem 10 455 68.97 114.7 16.4 2.99 -49.8 NOTKW
regional 23 889 158.62 224.1 32.16 2.99 -34.22 NOTKW
produção 50 1736 344.83 437.61 62.98 2.98 -23.72 NOTKW
avanço 12 522 82.76 131.59 18.83 2.94 -45.56 NOTKW
norteador 9 418 62.07 105.37 15.06 2.94 -51.72 NOTKW
circular 14 231 96.55 58.23 8.64 2.92 49.52 NOTKW
enfatizar 9 417 62.07 105.12 15.02 2.91 -51.5 NOTKW
versão 10 149 68.97 37.56 5.61 2.91 58.96 NOTKW
apontar 19 755 131.03 190.32 27.29 2.91 -36.9 NOTKW
transformar 14 588 96.55 148.22 21.23 2.89 -42.22 NOTKW
português 12 190 82.76 47.9 7.12 2.89 53.37 NOTKW
pedir 5 56 34.48 14.12 2.15 2.88 83.81 NOTKW
dialógico 6 308 41.38 77.64 11.07 2.88 -60.93 NOTKW
aquisição 7 344 48.28 86.72 12.38 2.86 -56.95 NOTKW
problematizar 7 344 48.28 86.72 12.38 2.86 -56.95 NOTKW
especial 27 520 186.21 131.08 19.29 2.85 34.75 NOTKW
cotidiano 49 1697 337.93 427.78 61.57 2.85 -23.47 NOTKW
pessoa 35 1262 241.38 318.12 45.74 2.84 -27.43 NOTKW
existir 15 619 103.45 156.04 22.36 2.83 -40.53 NOTKW
som 18 319 124.14 80.41 11.88 2.83 42.75 NOTKW
ferramenta 16 652 110.34 164.36 23.56 2.82 -39.32 NOTKW
compreender 68 2272 468.97 572.72 82.51 2.81 -19.92 NOTKW
superar 11 483 75.86 121.75 17.42 2.81 -46.45 NOTKW
presente 42 1478 289.66 372.57 53.6 2.81 -25.04 NOTKW
sociedade 64 2151 441.38 542.22 78.11 2.81 -20.51 NOTKW
raciocínio 8 378 55.17 95.29 13.61 2.8 -53.32 NOTKW
adequar 9 413 62.07 104.11 14.88 2.79 -50.6 NOTKW
pequeno 37 755 255.17 190.32 27.93 2.78 29.11 NOTKW
regime 14 234 96.55 58.99 8.75 2.78 48.3 NOTKW
curso 24 455 165.52 114.7 16.89 2.75 36.27 NOTKW
pedagogia 5 267 34.48 67.31 9.59 2.75 -64.49 NOTKW
conjunto 37 1319 255.17 332.49 47.82 2.74 -26.31 NOTKW
colaborativo 11 480 75.86 121.0 17.31 2.73 -45.86 NOTKW
constante 16 648 110.34 163.35 23.41 2.73 -38.73 NOTKW
abarcar 8 113 55.17 28.49 4.27 2.71 63.8 NOTKW
mobilizar 16 647 110.34 163.1 23.38 2.71 -38.58 NOTKW
tipo 18 713 124.14 179.73 25.78 2.71 -36.59 NOTKW
campo 50 1718 344.83 433.07 62.34 2.71 -22.69 NOTKW
formal 9 409 62.07 103.1 14.74 2.68 -49.68 NOTKW
multimidiático 5 58 34.48 14.62 2.22 2.68 80.9 NOTKW
complementar 12 512 82.76 129.06 18.48 2.68 -43.72 NOTKW
linguística/semiótico 5 58 34.48 14.62 2.22 2.68 80.9 NOTKW
busca 22 841 151.72 212.0 30.43 2.67 -33.14 NOTKW
formar 18 711 124.14 179.23 25.71 2.67 -36.32 NOTKW
cenário 12 511 82.76 128.81 18.44 2.65 -43.54 NOTKW
ser 61 2045 420.69 515.5 74.26 2.61 -20.26 NOTKW
verbo 6 77 41.38 19.41 2.93 2.59 72.28 NOTKW
jogo 30 599 206.9 151.0 22.18 2.58 31.24 NOTKW
torno 7 335 48.28 84.45 12.06 2.58 -54.51 NOTKW
apropriação 16 641 110.34 161.58 23.17 2.57 -37.69 NOTKW
incorporação 9 135 62.07 34.03 5.08 2.57 58.35 NOTKW
período 16 641 110.34 161.58 23.17 2.57 -37.69 NOTKW
pautar 17 674 117.24 169.9 24.37 2.57 -36.68 NOTKW
postura 25 484 172.41 122.01 17.95 2.57 34.24 NOTKW
mediador 7 334 48.28 84.19 12.02 2.55 -54.23 NOTKW
chamar 7 334 48.28 84.19 12.02 2.55 -54.23 NOTKW
formativo 52 1125 358.62 283.59 41.5 2.55 23.37 NOTKW
visar 35 1243 241.38 313.34 45.07 2.52 -25.94 NOTKW
tema 30 1086 206.9 273.76 39.35 2.5 -27.82 NOTKW
canal 5 60 34.48 15.12 2.29 2.5 78.04 NOTKW
vídeo 12 198 82.76 49.91 7.41 2.5 49.52 NOTKW
optar 12 198 82.76 49.91 7.41 2.5 49.52 NOTKW
cognitivo 28 1023 193.1 257.88 37.06 2.5 -28.73 NOTKW
buscar 46 1580 317.24 398.29 57.34 2.49 -22.65 NOTKW
acompanhar 25 487 172.41 122.76 18.05 2.48 33.64 NOTKW
execução 17 307 117.24 77.39 11.43 2.46 40.95 NOTKW
articulação 28 1020 193.1 257.12 36.96 2.45 -28.44 NOTKW
entender 40 1393 275.86 351.15 50.53 2.45 -24.01 NOTKW
sujeito 49 1669 337.93 420.72 60.58 2.45 -21.83 NOTKW
precisar 40 1392 275.86 350.89 50.5 2.43 -23.94 NOTKW
fato 26 956 179.31 240.99 34.63 2.43 -29.35 NOTKW
construção 78 2540 537.93 640.28 92.32 2.43 -17.37 NOTKW
aprender 48 1636 331.03 412.4 59.38 2.42 -21.89 NOTKW
ordem 8 365 55.17 92.01 13.15 2.42 -50.06 NOTKW
online 5 61 34.48 15.38 2.33 2.42 76.64 NOTKW
importante 62 2059 427.59 519.03 74.79 2.4 -19.32 NOTKW
falante 8 118 55.17 29.75 4.44 2.4 59.89 NOTKW
cor 15 265 103.45 66.8 9.87 2.39 43.05 NOTKW
flexibilização 13 222 89.66 55.96 8.29 2.38 46.28 NOTKW
resolver 17 665 117.24 167.63 24.05 2.38 -35.38 NOTKW
pertencente 12 201 82.76 50.67 7.51 2.37 48.1 NOTKW
utilização 16 632 110.34 159.31 22.85 2.37 -36.32 NOTKW
luta 8 363 55.17 91.5 13.08 2.37 -49.54 NOTKW
inserir 29 1047 200.0 263.93 37.94 2.37 -27.56 NOTKW
abordar 25 921 172.41 232.17 33.36 2.37 -29.54 NOTKW
notícia 6 80 41.38 20.17 3.03 2.36 68.93 NOTKW
inserção 17 664 117.24 167.38 24.01 2.36 -35.23 NOTKW
real 17 664 117.24 167.38 24.01 2.36 -35.23 NOTKW
levar 38 1325 262.07 334.01 48.06 2.35 -24.14 NOTKW
intelectual 16 631 110.34 159.06 22.81 2.35 -36.17 NOTKW
princípio 45 1539 310.34 387.95 55.86 2.34 -22.23 NOTKW
depender 7 327 48.28 82.43 11.78 2.34 -52.26 NOTKW
fala 13 223 89.66 56.21 8.32 2.34 45.85 NOTKW
organização 80 1830 551.72 461.31 67.35 2.33 17.85 NOTKW
especialização 5 62 34.48 15.63 2.36 2.33 75.25 NOTKW
discriminação 6 291 41.38 73.36 10.47 2.33 -55.74 NOTKW
procedimento 26 950 179.31 239.48 34.42 2.33 -28.73 NOTKW
sala 25 918 172.41 231.41 33.25 2.32 -29.22 NOTKW
humanidade 11 464 75.86 116.96 16.75 2.32 -42.63 NOTKW
papel 35 1230 241.38 310.06 44.61 2.31 -24.91 NOTKW
linguístico 27 540 186.21 136.12 19.99 2.3 31.08 NOTKW
configurar 9 395 62.07 99.57 14.25 2.3 -46.4 NOTKW
propício 7 100 48.28 25.21 3.77 2.3 62.78 NOTKW
esforço 6 290 41.38 73.1 10.44 2.3 -55.42 NOTKW
revista 7 100 48.28 25.21 3.77 2.3 62.78 NOTKW
sistematização 7 325 48.28 81.93 11.71 2.28 -51.69 NOTKW
sociocultural 20 757 137.93 190.82 27.4 2.28 -32.18 NOTKW
fazer 81 2614 558.62 658.94 95.03 2.26 -16.48 NOTKW
conclusão 19 358 131.03 90.24 13.29 2.25 36.87 NOTKW
definir 40 1380 275.86 347.87 50.07 2.25 -23.09 NOTKW
executar 12 204 82.76 51.42 7.62 2.24 46.7 NOTKW
integrador 7 323 48.28 81.42 11.64 2.23 -51.11 NOTKW
atribuição 8 121 55.17 30.5 4.55 2.23 57.59 NOTKW
unir 6 82 41.38 20.67 3.1 2.22 66.75 NOTKW
estilo 13 226 89.66 56.97 8.43 2.22 44.58 NOTKW
possibilitar 61 2013 420.69 507.44 73.13 2.21 -18.69 NOTKW
argumentar 6 287 41.38 72.35 10.33 2.21 -54.46 NOTKW
