lemma target_count comparison_count target_per_1k comparison_per_1k expected LL %DIFF status
partícipe 8 70 54.79 17.65 2.77 6.88 102.55 POSKW
norma 24 358 164.38 90.27 13.56 6.82 58.21 POSKW
cooperação 23 339 157.53 85.48 12.85 6.77 59.3 POSKW
estabelecimento 26 399 178.08 100.61 15.09 6.76 55.6 POSKW
aperfeiçoar 9 86 61.64 21.68 3.37 6.76 95.91 POSKW
inserir 55 1021 376.71 257.44 38.2 6.76 37.62 POSKW
populacional 6 43 41.1 10.84 1.74 6.73 116.5 POSKW
ajudar 25 380 171.23 95.81 14.38 6.7 56.48 POSKW
intensificar 10 104 68.49 26.22 4.05 6.51 89.26 POSKW
parcela 7 58 47.95 14.62 2.31 6.51 106.51 POSKW
fácil 8 73 54.79 18.41 2.88 6.46 99.42 POSKW
caráter 41 722 280.82 182.05 27.09 6.42 42.68 POSKW
próximo 23 345 157.53 86.99 13.07 6.42 57.7 POSKW
crescimento 17 229 116.44 57.74 8.73 6.4 67.4 POSKW
subsequente 9 89 61.64 22.44 3.48 6.39 93.25 POSKW
assimilação 6 45 41.1 11.35 1.81 6.36 113.46 POSKW
história 65 1264 445.21 318.71 47.19 6.26 33.12 POSKW
enxergar 8 75 54.79 18.91 2.95 6.2 97.37 POSKW
função 52 976 356.16 246.09 36.5 6.05 36.55 POSKW
prevalecer 6 47 41.1 11.85 1.88 6.02 110.47 POSKW
distribuir 18 254 123.29 64.04 9.66 6.0 63.25 POSKW
evidência 14 179 95.89 45.13 6.85 5.99 71.98 POSKW
xviii 5 34 34.25 8.57 1.38 5.97 119.92 POSKW
cosmovisão 5 34 34.25 8.57 1.38 5.97 119.92 POSKW
metodológico 36 626 246.58 157.84 23.5 5.95 43.88 POSKW
complexidade 35 605 239.73 152.55 22.72 5.93 44.45 POSKW
diversificação 12 144 82.19 36.31 5.54 5.91 77.44 POSKW
riqueza 12 144 82.19 36.31 5.54 5.91 77.44 POSKW
afirmar 35 606 239.73 152.8 22.76 5.89 44.29 POSKW
incorporar 27 437 184.93 110.19 16.47 5.88 50.65 POSKW
prosseguir 6 48 41.1 12.1 1.92 5.85 109.0 POSKW
socioespacial 6 48 41.1 12.1 1.92 5.85 109.0 POSKW
cumprir 22 336 150.68 84.72 12.71 5.81 56.04 POSKW
vigente 17 238 116.44 60.01 9.05 5.79 63.96 POSKW
indicador 12 146 82.19 36.81 5.61 5.74 76.26 POSKW
administrativo 9 95 61.64 23.95 3.69 5.71 88.06 POSKW
procedimental 8 79 54.79 19.92 3.09 5.7 93.36 POSKW
diversificar 43 786 294.52 198.18 29.43 5.7 39.1 POSKW
consistente 11 130 75.34 32.78 5.01 5.6 78.73 POSKW
término 5 36 34.25 9.08 1.46 5.58 116.19 POSKW
prioridade 10 113 68.49 28.49 4.37 5.58 82.49 POSKW
conteúdo 70 1405 479.45 354.26 52.37 5.58 30.03 POSKW
educador 30 508 205.48 128.09 19.1 5.52 46.4 POSKW
autônomo 30 508 205.48 128.09 19.1 5.52 46.4 POSKW
antigo 11 131 75.34 33.03 5.04 5.51 78.09 POSKW
laboral 8 81 54.79 20.42 3.16 5.46 91.39 POSKW
priorizar 8 81 54.79 20.42 3.16 5.46 91.39 POSKW
desempenho 20 303 136.99 76.4 11.47 5.42 56.79 POSKW
contemplar 59 1157 404.11 291.73 43.18 5.41 32.3 POSKW
foco 41 750 280.82 189.11 28.09 5.41 39.03 POSKW
nível 51 975 349.32 245.84 36.43 5.39 34.77 POSKW
estado 70 1415 479.45 356.78 52.73 5.34 29.34 POSKW
atrelar 11 133 75.34 33.54 5.11 5.33 76.8 POSKW
qualificar 16 226 109.59 56.98 8.59 5.32 63.16 POSKW
português 14 188 95.89 47.4 7.17 5.31 67.68 POSKW
seleção 19 285 130.14 71.86 10.79 5.31 57.7 POSKW
mercado 19 285 130.14 71.86 10.79 5.31 57.7 POSKW
transdisciplinar 13 170 89.04 42.86 6.5 5.27 70.01 POSKW
discente 13 170 89.04 42.86 6.5 5.27 70.01 POSKW
verificar 18 266 123.29 67.07 10.08 5.26 59.07 POSKW
atributo 6 52 41.1 13.11 2.06 5.24 103.25 POSKW
proporcionar 50 960 342.47 242.06 35.86 5.17 34.36 POSKW
englobar 12 153 82.19 38.58 5.86 5.17 72.23 POSKW
bom 43 805 294.52 202.98 30.11 5.07 36.8 POSKW
geográfico 23 371 157.53 93.55 13.99 5.07 50.97 POSKW
cooperar 5 39 34.25 9.83 1.56 5.04 110.77 POSKW
quilombo 6 54 41.1 13.62 2.13 4.95 100.45 POSKW
completo 10 120 68.49 30.26 4.62 4.93 77.44 POSKW
tolerância 8 86 54.79 21.68 3.34 4.91 86.59 POSKW
profundo 14 194 95.89 48.92 7.39 4.9 64.88 POSKW
interatividade 5 40 34.25 10.09 1.6 4.88 109.0 POSKW
citar 20 313 136.99 78.92 11.82 4.88 53.79 POSKW
validar 10 121 68.49 30.51 4.65 4.84 76.73 POSKW
homem 26 439 178.08 110.69 16.51 4.84 46.67 POSKW
homologar 9 104 61.64 26.22 4.01 4.8 80.62 POSKW
regra 22 356 150.68 89.76 13.42 4.79 50.67 POSKW
disciplina 31 548 212.33 138.17 20.56 4.78 42.31 POSKW
monitoramento 7 71 47.95 17.9 2.77 4.76 91.25 POSKW
ajustar 8 88 54.79 22.19 3.41 4.7 84.71 POSKW
muro 6 56 41.1 14.12 2.2 4.68 97.71 POSKW
contextualizar 11 141 75.34 35.55 5.4 4.68 71.76 POSKW
plano 27 464 184.93 116.99 17.43 4.68 45.0 POSKW
inter 6 56 41.1 14.12 2.2 4.68 97.71 POSKW
experimental 10 123 68.49 31.01 4.72 4.67 75.33 POSKW
vasto 7 72 47.95 18.15 2.8 4.65 90.14 POSKW
pertencente 14 199 95.89 50.18 7.56 4.57 62.59 POSKW
satisfazer 5 42 34.25 10.59 1.67 4.56 105.52 POSKW
multifacetado 5 42 34.25 10.59 1.67 4.56 105.52 POSKW
etário 24 403 164.38 101.61 15.16 4.56 47.2 POSKW
cumulativo 6 57 41.1 14.37 2.24 4.55 96.36 POSKW
linguística/semiótico 6 57 41.1 14.37 2.24 4.55 96.36 POSKW
racismo 8 90 54.79 22.69 3.48 4.5 82.86 POSKW
lei 45 869 308.22 219.11 32.45 4.5 33.8 POSKW
país 35 644 239.73 162.38 24.11 4.49 38.47 POSKW
dar 78 1642 534.25 414.02 61.07 4.48 25.36 POSKW
interdisciplinaridade 21 343 143.84 86.49 12.92 4.42 49.8 POSKW
eca 5 43 34.25 10.84 1.7 4.41 103.81 POSKW
estimular 43 827 294.52 208.52 30.89 4.4 34.19 POSKW
formação 115 2542 787.67 640.95 94.34 4.39 20.54 POSKW
executar 14 202 95.89 50.93 7.67 4.38 61.24 POSKW
oportunizar 16 242 109.59 61.02 9.16 4.36 56.94 POSKW
diretriz 57 1153 390.41 290.72 42.96 4.33 29.27 POSKW
evidente 8 92 54.79 23.2 3.55 4.31 81.03 POSKW
acompanhamento 20 325 136.99 81.95 12.25 4.29 50.28 POSKW
deixar 21 346 143.84 87.24 13.03 4.29 48.98 POSKW
perspectiva 91 1964 623.29 495.21 72.96 4.29 22.9 POSKW
ser 93 2013 636.99 507.56 74.78 4.28 22.62 POSKW
observar 54 1085 369.86 273.58 40.44 4.28 29.93 POSKW
assegurar 55 1109 376.71 279.63 41.33 4.26 29.58 POSKW
prever 42 810 287.67 204.24 30.25 4.23 33.92 POSKW
subsídio 11 147 75.34 37.07 5.61 4.23 68.1 POSKW
via 7 76 47.95 19.16 2.95 4.21 85.78 POSKW
criticidade 15 225 102.74 56.73 8.52 4.19 57.7 POSKW
proporção 6 60 41.1 15.13 2.34 4.18 92.37 POSKW
esgotar 5 45 34.25 11.35 1.78 4.13 100.45 POSKW
potencialidade 30 544 205.48 137.17 20.38 4.13 39.87 POSKW
momento 54 1092 369.86 275.34 40.69 4.11 29.3 POSKW
materialização 7 77 47.95 19.42 2.98 4.11 84.71 POSKW
avaliativo 17 267 116.44 67.32 10.08 4.1 53.46 POSKW
contínuo 33 613 226.03 154.56 22.94 4.05 37.55 POSKW
dominar 13 188 89.04 47.4 7.14 4.04 61.03 POSKW
idoso 10 131 68.49 33.03 5.01 4.04 69.86 POSKW
digno 5 46 34.25 11.6 1.81 3.99 98.8 POSKW
investigativo 18 290 123.29 73.12 10.94 3.98 51.08 POSKW
inglês 18 290 123.29 73.12 10.94 3.98 51.08 POSKW
capacidade 65 1358 445.21 342.41 50.52 3.95 26.1 POSKW
industrial 8 96 54.79 24.21 3.69 3.94 77.44 POSKW
movimentar 8 96 54.79 24.21 3.69 3.94 77.44 POSKW
psicológico 13 190 89.04 47.91 7.21 3.92 60.07 POSKW
articulado 8 97 54.79 24.46 3.73 3.86 76.56 POSKW
regulamentação 6 63 41.1 15.89 2.45 3.84 88.49 POSKW
ponte 6 63 41.1 15.89 2.45 3.84 88.49 POSKW
indicar 12 593 82.19 149.52 21.48 5.14 -58.11 NEGKW
início 7 399 47.95 100.61 14.42 4.86 -70.9 NEGKW
brincar 6 359 41.1 90.52 12.96 4.81 -75.1 NEGKW
material 28 1096 191.78 276.35 39.91 4.1 -36.13 NEGKW
identificação 24 421 164.38 106.15 15.8 3.82 43.05 NOTKW
síntese 14 212 95.89 53.45 8.02 3.8 56.83 NOTKW
alcançar 31 577 212.33 145.49 21.59 3.76 37.36 NOTKW
alto 23 401 157.53 101.11 15.05 3.76 43.63 NOTKW
interpessoal 11 154 75.34 38.83 5.86 3.75 63.96 NOTKW
ministrar 10 135 68.49 34.04 5.15 3.75 67.21 NOTKW
vivo 19 316 130.14 79.68 11.89 3.74 48.1 NOTKW
socioemocional 8 405 54.79 102.12 14.66 3.74 -60.32 NOTKW
individualizar 5 48 34.25 12.1 1.88 3.73 95.55 NOTKW
civilização 6 64 41.1 16.14 2.49 3.73 87.22 NOTKW
desvincular 6 64 41.1 16.14 2.49 3.73 87.22 NOTKW
fomentar 20 338 136.99 85.22 12.71 3.71 46.59 NOTKW
apto 9 117 61.64 29.5 4.47 3.7 70.53 NOTKW
concentrar 8 99 54.79 24.96 3.8 3.69 74.81 NOTKW
solucionar 11 155 75.34 39.08 5.89 3.68 63.38 NOTKW
refletir 54 1111 369.86 280.13 41.36 3.66 27.61 NOTKW
diagnóstico 18 297 123.29 74.89 11.18 3.65 48.85 NOTKW
final 49 994 335.62 250.63 37.03 3.65 28.99 NOTKW
branco 6 65 41.1 16.39 2.52 3.63 85.96 NOTKW
consideração 31 581 212.33 146.5 21.73 3.63 36.69 NOTKW
proveniente 7 82 47.95 20.68 3.16 3.63 79.48 NOTKW
matricular 8 100 54.79 25.21 3.83 3.6 73.94 NOTKW
aptidão 8 100 54.79 25.21 3.83 3.6 73.94 NOTKW
transformador 14 216 95.89 54.46 8.17 3.58 55.11 NOTKW
mecanismo 16 257 109.59 64.8 9.69 3.58 51.37 NOTKW
mental 15 237 102.74 59.76 8.95 3.55 52.9 NOTKW
criativo 41 813 280.82 204.99 30.32 3.52 31.22 NOTKW
imperativo 6 66 41.1 16.64 2.56 3.52 84.71 NOTKW
ensino 140 3222 958.9 812.41 119.37 3.51 16.54 NOTKW
qualificação 18 301 123.29 75.9 11.33 3.48 47.59 NOTKW
mediador 19 322 130.14 81.19 12.11 3.48 46.32 NOTKW
percorrer 12 178 82.19 44.88 6.75 3.47 58.72 NOTKW
adquirir 32 609 219.18 153.56 22.76 3.47 35.21 NOTKW
paradigma 12 178 82.19 44.88 6.75 3.47 58.72 NOTKW
fase 25 453 171.23 114.22 16.97 3.45 39.94 NOTKW
próprio 92 2038 630.14 513.87 75.63 3.44 20.33 NOTKW
torno 19 323 130.14 81.44 12.14 3.44 46.03 NOTKW
provisório 5 51 34.25 12.86 1.99 3.37 90.81 NOTKW
grau 14 220 95.89 55.47 8.31 3.37 53.41 NOTKW
federar 5 51 34.25 12.86 1.99 3.37 90.81 NOTKW
percentual 5 51 34.25 12.86 1.99 3.37 90.81 NOTKW
escolaridade 14 220 95.89 55.47 8.31 3.37 53.41 NOTKW
maturidade 5 51 34.25 12.86 1.99 3.37 90.81 NOTKW
mudança 53 1101 363.01 277.61 40.97 3.36 26.66 NOTKW
crise 6 68 41.1 17.15 2.63 3.33 82.24 NOTKW
morte 6 68 41.1 17.15 2.63 3.33 82.24 NOTKW
escola 109 2465 746.58 621.53 91.39 3.32 18.28 NOTKW
extensão 11 161 75.34 40.6 6.11 3.31 59.94 NOTKW
caminho 37 729 253.42 183.81 27.2 3.3 31.84 NOTKW
carreira 7 86 47.95 21.68 3.3 3.28 75.43 NOTKW
competente 10 142 68.49 35.8 5.4 3.28 62.68 NOTKW
negativo 7 86 47.95 21.68 3.3 3.28 75.43 NOTKW
eixo 45 916 308.22 230.96 34.12 3.28 28.66 NOTKW
evolução 20 349 136.99 88.0 13.1 3.26 43.55 NOTKW
discurso 8 390 54.79 98.34 14.13 3.26 -56.87 NOTKW
mesmo 84 1857 575.34 468.23 68.92 3.21 20.53 NOTKW
permanecer 9 124 61.64 31.27 4.72 3.2 65.39 NOTKW
trânsito 7 87 47.95 21.94 3.34 3.19 74.44 NOTKW
traçar 11 163 75.34 41.1 6.18 3.19 58.82 NOTKW
demonstrar 22 395 150.68 99.6 14.81 3.17 40.82 NOTKW
fomento 5 53 34.25 13.36 2.06 3.15 87.72 NOTKW
censo 5 53 34.25 13.36 2.06 3.15 87.72 NOTKW
beneficiar 5 53 34.25 13.36 2.06 3.15 87.72 NOTKW
variar 27 507 184.93 127.84 18.96 3.14 36.51 NOTKW
professor 96 2157 657.53 543.87 79.99 3.13 18.92 NOTKW
vivência 58 1231 397.26 310.39 45.77 3.13 24.55 NOTKW
coletar 7 88 47.95 22.19 3.37 3.11 73.45 NOTKW
conceitual 25 463 171.23 116.74 17.33 3.11 37.84 NOTKW
povo 34 668 232.88 168.43 24.93 3.09 32.12 NOTKW
obra 6 312 41.1 78.67 11.29 3.09 -62.74 NOTKW
trabalhar 61 1305 417.81 329.05 48.5 3.09 23.77 NOTKW
conquista 13 205 89.04 51.69 7.74 3.09 53.08 NOTKW
adulto 20 789 136.99 198.94 28.72 3.07 -36.89 NOTKW
agir 34 669 232.88 168.68 24.96 3.06 31.97 NOTKW
média 5 54 34.25 13.62 2.09 3.04 86.21 NOTKW
vocação 5 54 34.25 13.62 2.09 3.04 86.21 NOTKW
chegar 19 333 130.14 83.96 12.5 3.04 43.13 NOTKW
oferta 37 739 253.42 186.33 27.55 3.04 30.51 NOTKW
intermediário 5 54 34.25 13.62 2.09 3.04 86.21 NOTKW
conceber 23 421 157.53 106.15 15.76 3.03 38.97 NOTKW
regulamentar 10 146 68.49 36.81 5.54 3.03 60.17 NOTKW
crescer 7 89 47.95 22.44 3.41 3.03 72.47 NOTKW
ente 7 89 47.95 22.44 3.41 3.03 72.47 NOTKW
combate 11 166 75.34 41.86 6.28 3.02 57.15 NOTKW
interativo 11 166 75.34 41.86 6.28 3.02 57.15 NOTKW
formar 35 694 239.73 174.99 25.88 3.01 31.22 NOTKW
dialético 8 108 54.79 27.23 4.12 3.0 67.21 NOTKW
gradativo 8 108 54.79 27.23 4.12 3.0 67.21 NOTKW
estudantil 9 127 61.64 32.02 4.83 3.0 63.25 NOTKW
parceria 17 291 116.44 73.37 10.94 3.0 45.38 NOTKW
exercitar 20 356 136.99 89.76 13.35 2.99 41.65 NOTKW
adequar 22 400 150.68 100.86 14.98 2.99 39.62 NOTKW
limitar 13 207 89.04 52.19 7.81 2.99 52.18 NOTKW
pedagógico 104 2365 712.33 596.32 87.66 2.98 17.73 NOTKW
existir 31 603 212.33 152.04 22.51 2.98 33.09 NOTKW
universal 15 249 102.74 62.78 9.37 2.98 48.28 NOTKW
aula 55 1167 376.71 294.25 43.39 2.98 24.58 NOTKW
indivíduo 44 906 301.37 228.44 33.73 2.97 27.53 NOTKW
brincadeira 14 587 95.89 148.01 21.34 2.97 -42.74 NOTKW
nativo 6 72 41.1 18.15 2.77 2.96 77.44 NOTKW
estrutura 45 930 308.22 234.49 34.62 2.96 27.17 NOTKW
originar 6 72 41.1 18.15 2.77 2.96 77.44 NOTKW
extrapolar 7 90 47.95 22.69 3.44 2.95 71.5 NOTKW
surgir 24 446 164.38 112.46 16.69 2.94 37.51 NOTKW
demográfico 5 55 34.25 13.87 2.13 2.94 84.71 NOTKW
concreto 23 424 157.53 106.91 15.87 2.93 38.29 NOTKW
interligar 9 128 61.64 32.27 4.86 2.93 62.54 NOTKW
seminário 12 188 82.19 47.4 7.1 2.92 53.69 NOTKW
intervir 17 293 116.44 73.88 11.01 2.91 44.73 NOTKW
tratar 56 1195 383.56 301.31 44.42 2.9 24.02 NOTKW
legislação 24 447 164.38 112.71 16.72 2.9 37.3 NOTKW
obter 19 337 130.14 84.97 12.64 2.89 41.99 NOTKW
apreciar 15 252 102.74 63.54 9.48 2.85 47.15 NOTKW
ressignificar 5 268 34.25 67.57 9.69 2.85 -65.46 NOTKW
recente 10 149 68.49 37.57 5.65 2.85 58.31 NOTKW
cultura 94 2127 643.84 536.31 78.86 2.84 18.22 NOTKW
solidariedade 18 317 123.29 79.93 11.89 2.82 42.67 NOTKW
região 25 472 171.23 119.01 17.65 2.82 35.98 NOTKW
apresentação 24 450 164.38 113.46 16.83 2.81 36.65 NOTKW
necessário 91 2056 623.29 518.41 76.23 2.8 18.37 NOTKW
trilhar 6 74 41.1 18.66 2.84 2.79 75.1 NOTKW
atitudinais 6 74 41.1 18.66 2.84 2.79 75.1 NOTKW
sugerir 24 451 164.38 113.72 16.87 2.78 36.44 NOTKW
aprofundar 35 704 239.73 177.51 26.24 2.75 29.82 NOTKW
multidisciplinar 5 57 34.25 14.37 2.2 2.74 81.76 NOTKW
aspecto 78 1739 534.25 438.48 64.51 2.74 19.69 NOTKW
textual 19 341 130.14 85.98 12.78 2.74 40.86 NOTKW
categoria 21 385 143.84 97.08 14.42 2.74 38.82 NOTKW
literatura 5 265 34.25 66.82 9.59 2.74 -64.46 NOTKW
permanente 22 408 150.68 102.87 15.27 2.72 37.71 NOTKW
aprovar 12 192 82.19 48.41 7.24 2.72 51.73 NOTKW
prático 26 498 178.08 125.57 18.61 2.72 34.59 NOTKW
passagem 8 112 54.79 28.24 4.26 2.72 63.96 NOTKW
inteiro 6 75 41.1 18.91 2.88 2.7 73.94 NOTKW
inclusão 29 568 198.63 143.22 21.2 2.68 32.42 NOTKW
local 67 1474 458.9 371.66 54.71 2.67 21.01 NOTKW
associar 33 661 226.03 166.67 24.64 2.67 30.23 NOTKW
abarcar 8 113 54.79 28.49 4.3 2.66 63.16 NOTKW
ampliar 74 1646 506.85 415.03 61.07 2.66 19.92 NOTKW
metodologia 40 826 273.97 208.27 30.75 2.64 27.25 NOTKW
nota 9 133 61.64 33.54 5.04 2.63 59.07 NOTKW
estudante 120 2792 821.92 703.98 103.39 2.63 15.46 NOTKW
economia 15 257 102.74 64.8 9.66 2.63 45.29 NOTKW
nutricional 6 76 41.1 19.16 2.91 2.62 72.8 NOTKW
efetividade 6 76 41.1 19.16 2.91 2.62 72.8 NOTKW
caber 41 851 280.82 214.57 31.67 2.61 26.75 NOTKW
autor 26 502 178.08 126.58 18.75 2.6 33.81 NOTKW
verdadeiro 8 114 54.79 28.74 4.33 2.59 62.37 NOTKW
ver 48 1019 328.77 256.93 37.88 2.59 24.53 NOTKW
brasileiro 42 876 287.67 220.88 32.59 2.59 26.27 NOTKW
direção 22 412 150.68 103.88 15.41 2.59 36.77 NOTKW
catálogo 7 95 47.95 23.95 3.62 2.59 66.74 NOTKW
anterior 21 390 143.84 98.34 14.59 2.58 37.58 NOTKW
cursar 9 134 61.64 33.79 5.08 2.57 58.38 NOTKW
registrar 16 280 109.59 70.6 10.51 2.57 43.28 NOTKW
independência 5 59 34.25 14.88 2.27 2.55 78.86 NOTKW
transformar 29 573 198.63 144.48 21.37 2.55 31.57 NOTKW
personalidade 6 77 41.1 19.42 2.95 2.54 71.66 NOTKW
instituir 20 369 136.99 93.04 13.81 2.53 38.21 NOTKW
condição 67 1483 458.9 373.93 55.03 2.53 20.41 NOTKW
abordar 43 903 294.52 227.69 33.59 2.52 25.6 NOTKW
vez 74 1656 506.85 417.55 61.43 2.51 19.32 NOTKW
apontar 36 738 246.58 186.08 27.48 2.5 27.96 NOTKW
relativo 27 529 184.93 133.38 19.74 2.49 32.39 NOTKW
filosofia 11 176 75.34 44.38 6.64 2.49 51.73 NOTKW
socioeconômico 14 239 95.89 60.26 8.98 2.49 45.63 NOTKW
compartilhar 10 433 68.49 109.18 15.73 2.48 -45.8 NOTKW
abstração 10 156 68.49 39.33 5.89 2.47 54.08 NOTKW
abrangência 6 78 41.1 19.67 2.98 2.47 70.53 NOTKW
enunciado 6 78 41.1 19.67 2.98 2.47 70.53 NOTKW
reelaborar 5 60 34.25 15.13 2.31 2.46 77.44 NOTKW
administração 5 60 34.25 15.13 2.31 2.46 77.44 NOTKW
abandonar 5 60 34.25 15.13 2.31 2.46 77.44 NOTKW
canal 5 60 34.25 15.13 2.31 2.46 77.44 NOTKW
tradição 10 432 68.49 108.93 15.69 2.45 -45.58 NOTKW
ligar 25 485 171.23 122.29 18.11 2.44 33.35 NOTKW
importante 89 2032 609.59 512.36 75.31 2.44 17.33 NOTKW
concluir 13 219 89.04 55.22 8.24 2.44 46.89 NOTKW
mudar 13 219 89.04 55.22 8.24 2.44 46.89 NOTKW
sofrer 11 177 75.34 44.63 6.68 2.44 51.2 NOTKW
possível 57 1245 390.41 313.92 46.23 2.43 21.72 NOTKW
registro 25 486 171.23 122.54 18.14 2.41 33.15 NOTKW
afetivo 11 464 75.34 116.99 16.87 2.4 -43.31 NOTKW
conter 9 137 61.64 34.54 5.18 2.4 56.35 NOTKW
excluir 9 137 61.64 34.54 5.18 2.4 56.35 NOTKW
eletivo 12 199 82.19 50.18 7.49 2.39 48.37 NOTKW
destacar 60 1320 410.96 332.83 49.0 2.39 21.01 NOTKW
ambiente 66 1467 452.05 369.89 54.43 2.39 19.99 NOTKW
comparar 15 264 102.74 66.57 9.91 2.36 42.73 NOTKW
atendimento 23 442 157.53 111.45 16.51 2.36 34.27 NOTKW
