lemma target_count comparison_count target_per_1k comparison_per_1k expected LL %DIFF status
integração 66 730 377.14 185.42 33.88 25.16 68.16 POSKW
amazônidas 6 4 34.29 1.02 0.43 24.77 188.49 POSKW
territorialidade 23 141 131.43 35.81 6.98 24.51 114.34 POSKW
educandos 37 316 211.43 80.26 15.02 24.21 89.93 POSKW
gerador 15 62 85.71 15.75 3.28 24.16 137.92 POSKW
tempo/espaço 7 8 40.0 2.03 0.64 24.16 180.66 POSKW
poder 50 500 285.71 127.0 23.41 24.08 76.91 POSKW
chsa 10 24 57.14 6.1 1.45 24.03 161.44 POSKW
problemático 21 122 120.0 30.99 6.09 23.88 117.91 POSKW
princípio 110 1474 628.57 374.4 67.41 23.76 50.68 POSKW
frigotto 8 13 45.71 3.3 0.89 23.73 173.05 POSKW
pedagogia 31 241 177.14 61.21 11.58 23.71 97.27 POSKW
luta 38 334 217.14 84.84 15.83 23.62 87.63 POSKW
mesorregião 6 5 34.29 1.27 0.47 23.16 185.71 POSKW
contra-hegemônico 6 5 34.29 1.27 0.47 23.16 185.71 POSKW
candau 8 14 45.71 3.56 0.94 22.89 171.13 POSKW
compor 80 989 457.14 251.21 45.49 22.47 58.15 POSKW
articulador 19 107 108.57 27.18 5.36 22.4 119.92 POSKW
ambiência 7 10 40.0 2.54 0.72 22.03 176.12 POSKW
portanto 104 1403 594.29 356.36 64.14 21.93 50.05 POSKW
dominante 13 51 74.29 12.95 2.72 21.91 140.6 POSKW
contradição 20 121 114.29 30.73 6.0 21.66 115.23 POSKW
quilombola 35 309 200.0 78.49 14.64 21.58 87.27 POSKW
autor 47 481 268.57 122.17 22.47 21.52 74.93 POSKW
oficial 28 217 160.0 55.12 10.43 21.52 97.51 POSKW
médio 118 1658 674.29 421.13 75.58 21.36 46.22 POSKW
epistemológico 26 193 148.57 49.02 9.32 21.35 100.76 POSKW
construtor 12 45 68.57 11.43 2.43 21.01 142.85 POSKW
discente 23 160 131.43 40.64 7.79 20.75 105.53 POSKW
modular 8 17 45.71 4.32 1.06 20.65 165.48 POSKW
pôr 27 210 154.29 53.34 10.09 20.64 97.24 POSKW
juventude 43 433 245.71 109.98 20.26 20.4 76.32 POSKW
esforço 31 265 177.14 67.31 12.6 20.25 89.86 POSKW
circundante 7 12 40.0 3.05 0.81 20.23 171.68 POSKW
omnilateral 8 18 45.71 4.57 1.11 19.98 163.63 POSKW
reproduzir 21 142 120.0 36.07 6.94 19.7 107.56 POSKW
particular 35 325 200.0 82.55 15.32 19.62 83.14 POSKW
realidade 123 1784 702.86 453.14 81.16 19.56 43.2 POSKW
emanar 8 19 45.71 4.83 1.15 19.35 161.8 POSKW
saber 143 2164 817.14 549.66 98.18 18.82 39.14 POSKW
dualidade 8 20 45.71 5.08 1.19 18.75 160.0 POSKW
referir 74 946 422.86 240.28 43.41 18.73 55.06 POSKW
histórico 104 1465 594.29 372.11 66.77 18.64 45.98 POSKW
histórico-social 11 43 62.86 10.92 2.3 18.6 140.79 POSKW
mediatizar 6 9 34.29 2.29 0.64 18.48 175.0 POSKW
isolamento 8 21 45.71 5.33 1.23 18.17 158.2 POSKW
inviabilizar 8 21 45.71 5.33 1.23 18.17 158.2 POSKW
configurar 37 367 211.43 93.22 17.19 18.13 77.6 POSKW
estruturante 46 502 262.86 127.51 23.32 18.13 69.34 POSKW
emancipação 18 116 102.86 29.46 5.7 18.0 110.93 POSKW
global 66 825 377.14 209.55 37.92 17.93 57.13 POSKW
historicamente 45 489 257.14 124.21 22.73 17.92 69.72 POSKW
pois 30 270 171.43 68.58 12.77 17.85 85.7 POSKW
discussão 70 893 400.0 226.82 40.98 17.84 55.26 POSKW
transformar 49 553 280.0 140.46 25.62 17.75 66.37 POSKW
azevedo 6 10 34.29 2.54 0.68 17.58 172.41 POSKW
ept 15 85 85.71 21.59 4.26 17.56 119.52 POSKW
campo 117 1720 668.57 436.88 78.18 17.56 41.92 POSKW
tradicional 44 479 251.43 121.67 22.26 17.44 69.56 POSKW
colaborar 35 345 200.0 87.63 16.17 17.38 78.13 POSKW
âmbito 73 951 417.14 241.55 43.58 17.37 53.31 POSKW
intermédio 15 86 85.71 21.84 4.3 17.32 118.76 POSKW
romper 27 234 154.29 59.44 11.11 17.21 88.76 POSKW
contextualização 44 482 251.43 122.43 22.39 17.18 69.01 POSKW
fragmentar 21 158 120.0 40.13 7.62 16.9 99.75 POSKW
paulo 19 134 108.57 34.04 6.51 16.81 104.53 POSKW
ideário 7 17 40.0 4.32 1.02 16.7 161.03 POSKW
ecológico 12 58 68.57 14.73 2.98 16.67 129.26 POSKW
quadro 54 647 308.57 164.34 29.83 16.63 61.0 POSKW
fonte 53 631 302.86 160.27 29.11 16.62 61.57 POSKW
jovem 80 1084 457.14 275.34 49.54 16.6 49.64 POSKW
governo 21 160 120.0 40.64 7.7 16.58 98.8 POSKW
região 42 460 240.0 116.84 21.36 16.41 69.03 POSKW
vincular 42 461 240.0 117.09 21.41 16.32 68.84 POSKW
precisar 94 1338 537.14 339.85 60.94 16.16 44.99 POSKW
empoderamento 8 25 45.71 6.35 1.4 16.13 151.21 POSKW
habitar 15 92 85.71 23.37 4.55 15.97 114.31 POSKW
coadunar 10 42 57.14 10.67 2.21 15.88 137.07 POSKW
margem 8 26 45.71 6.6 1.45 15.67 149.51 POSKW
imergir 13 73 74.29 18.54 3.66 15.38 120.1 POSKW
contraditório 11 53 62.86 13.46 2.72 15.33 129.44 POSKW
religiosidade 11 53 62.86 13.46 2.72 15.33 129.44 POSKW
transformação 84 1178 480.0 299.21 53.71 15.32 46.4 POSKW
amplitude 14 84 80.0 21.34 4.17 15.32 115.78 POSKW
ético-político 6 13 34.29 3.3 0.81 15.31 164.86 POSKW
grêmio 6 13 34.29 3.3 0.81 15.31 164.86 POSKW
dialogicidade 6 13 34.29 3.3 0.81 15.31 164.86 POSKW
sociólogo 6 13 34.29 3.3 0.81 15.31 164.86 POSKW
materializar 24 208 137.14 52.83 9.87 15.3 88.76 POSKW
disciplinar 20 156 114.29 39.62 7.49 15.22 97.02 POSKW
modificar 29 279 165.71 70.87 13.11 15.14 80.18 POSKW
libertação 7 20 40.0 5.08 1.15 15.03 154.92 POSKW
educar 50 605 285.71 153.67 27.88 14.97 60.1 POSKW
taxa 14 86 80.0 21.84 4.26 14.88 114.21 POSKW
respeito 110 1656 628.57 420.62 75.16 14.83 39.64 POSKW
ontológico 8 28 45.71 7.11 1.53 14.81 146.15 POSKW
garantia 41 464 234.29 117.86 21.49 14.75 66.13 POSKW
impor 23 199 131.43 50.55 9.45 14.7 88.89 POSKW
conseguinte 17 122 97.14 30.99 5.92 14.67 103.26 POSKW
tradução 10 46 57.14 11.68 2.38 14.59 132.1 POSKW
dialogar 48 578 274.29 146.81 26.64 14.57 60.54 POSKW
estabilidade 7 21 40.0 5.33 1.19 14.53 152.94 POSKW
lugar 61 797 348.57 202.44 36.52 14.37 53.04 POSKW
sociológico 14 89 80.0 22.61 4.38 14.25 111.87 POSKW
posto 9 38 51.43 9.65 2.0 14.22 136.79 POSKW
apud 17 125 97.14 31.75 6.04 14.16 101.47 POSKW
comunidade 98 1455 560.0 369.57 66.09 14.08 40.97 POSKW
diferenciado 14 90 80.0 22.86 4.43 14.05 111.1 POSKW
baixo 16 114 91.43 28.96 5.53 13.95 103.79 POSKW
teoria 45 538 257.14 136.65 24.81 13.94 61.19 POSKW
consolidação 37 413 211.43 104.9 19.15 13.79 67.35 POSKW
sobretudo 43 508 245.71 129.03 23.45 13.78 62.27 POSKW
eleger 11 59 62.86 14.99 2.98 13.7 122.99 POSKW
permear 38 432 217.14 109.73 20.0 13.51 65.72 POSKW
égide 6 16 34.29 4.06 0.94 13.49 157.61 POSKW
impossibilitar 6 16 34.29 4.06 0.94 13.49 157.61 POSKW
entender 91 1342 520.0 340.87 60.99 13.47 41.62 POSKW
resistência 16 117 91.43 29.72 5.66 13.44 101.88 POSKW
elemento 86 1253 491.43 318.26 56.99 13.42 42.77 POSKW
cidadania 79 1131 451.43 287.27 51.5 13.27 44.44 POSKW
essência 16 118 91.43 29.97 5.7 13.27 101.25 POSKW
espaço 130 2069 742.86 525.53 93.59 13.26 34.27 POSKW
oliveira 15 106 85.71 26.92 5.15 13.24 104.39 POSKW
educacional 91 1349 520.0 342.65 61.28 13.17 41.12 POSKW
gênese 7 24 40.0 6.1 1.32 13.17 147.1 POSKW
semestre 13 83 74.29 21.08 4.09 13.16 111.58 POSKW
consequentemente 31 328 177.14 83.31 15.28 13.15 72.05 POSKW
gestão 36 407 205.71 103.38 18.85 12.98 66.22 POSKW
anunciar 9 42 51.43 10.67 2.17 12.95 131.28 POSKW
ambiental 55 719 314.29 182.63 32.94 12.93 52.99 POSKW
integrar 82 1192 468.57 302.77 54.22 12.92 42.99 POSKW
desportivo 7 25 40.0 6.35 1.36 12.75 145.2 POSKW
verdade 19 160 108.57 40.64 7.62 12.74 91.05 POSKW
dar 105 1618 600.0 410.97 73.33 12.66 37.4 POSKW
sujeitar 37 427 211.43 108.46 19.75 12.64 64.38 POSKW
tanger 19 161 108.57 40.89 7.66 12.6 90.56 POSKW
produzir 92 1384 525.71 351.54 62.82 12.45 39.71 POSKW
aprendiz 18 149 102.86 37.85 7.11 12.43 92.41 POSKW
população 43 527 245.71 133.86 24.26 12.4 58.94 POSKW
problematizar 30 321 171.43 81.53 14.94 12.4 71.07 POSKW
pensar 95 1442 542.86 366.27 65.41 12.33 38.85 POSKW
acerca 46 580 262.86 147.32 26.64 12.16 56.34 POSKW
ppp 14 101 80.0 25.65 4.89 11.99 102.88 POSKW
aprendente 7 27 40.0 6.86 1.45 11.97 141.46 POSKW
território 64 892 365.71 226.57 40.69 11.96 46.99 POSKW
agente 30 326 171.43 82.8 15.15 11.95 69.72 POSKW
rio 25 251 142.86 63.75 11.75 11.94 76.57 POSKW
apontar 54 720 308.57 182.88 32.94 11.87 51.15 POSKW
racionalidade 10 56 57.14 14.22 2.81 11.87 120.28 POSKW
chamar 29 312 165.71 79.25 14.51 11.83 70.6 POSKW
suscitar 13 90 74.29 22.86 4.38 11.81 105.87 POSKW
práxis 14 103 80.0 26.16 4.98 11.65 101.43 POSKW
força 24 240 137.14 60.96 11.24 11.56 76.91 POSKW
vygotsky 9 47 51.43 11.94 2.38 11.54 124.64 POSKW
contextualizada 27 285 154.29 72.39 13.28 11.52 72.26 POSKW
lógico 41 507 234.29 128.78 23.32 11.51 58.12 POSKW
administrativo 13 92 74.29 23.37 4.47 11.45 104.28 POSKW
filosófico 24 241 137.14 61.21 11.28 11.45 76.56 POSKW
documento 99 1539 565.71 390.91 69.71 11.42 36.55 POSKW
político-pedagógico 17 143 97.14 36.32 6.81 11.42 91.14 POSKW
desconsiderar 15 117 85.71 29.72 5.62 11.41 97.02 POSKW
supracitado 10 58 57.14 14.73 2.89 11.39 118.01 POSKW
situar 31 348 177.14 88.39 16.13 11.38 66.85 POSKW
humano 130 2126 742.86 540.01 96.01 11.36 31.62 POSKW
indivíduo 63 887 360.0 225.3 40.43 11.31 46.03 POSKW
simplesmente 12 81 68.57 20.57 3.96 11.29 107.68 POSKW
atendimento 36 429 205.71 108.97 19.79 11.26 61.49 POSKW
ótica 14 106 80.0 26.92 5.11 11.16 99.28 POSKW
água 18 159 102.86 40.39 7.53 11.09 87.22 POSKW
terceiro 19 174 108.57 44.2 8.21 10.94 84.28 POSKW
dimensão 86 1311 491.43 332.99 59.45 10.93 38.44 POSKW
salutar 7 30 40.0 7.62 1.57 10.91 135.99 POSKW
sistema 85 1294 485.71 328.68 58.69 10.87 38.57 POSKW
assumir 57 791 325.71 200.91 36.09 10.83 47.4 POSKW
identitária 15 121 85.71 30.73 5.79 10.81 94.43 POSKW
seduc 11 72 62.86 18.29 3.53 10.78 109.85 POSKW
reforma 21 204 120.0 51.82 9.58 10.75 79.37 POSKW
júnior 6 22 34.29 5.59 1.19 10.7 143.94 POSKW
vetor 6 22 34.29 5.59 1.19 10.7 143.94 POSKW
capital 14 109 80.0 27.69 5.23 10.68 97.16 POSKW
trabalhador 17 149 97.14 37.85 7.06 10.62 87.85 POSKW
termo 36 438 205.71 111.25 20.17 10.61 59.6 POSKW
civilizatório 7 31 40.0 7.87 1.62 10.59 134.21 POSKW
sócio 9 51 51.43 12.95 2.55 10.53 119.52 POSKW
influência 25 266 142.86 67.56 12.38 10.47 71.56 POSKW
diálogo 74 1105 422.86 280.67 50.18 10.36 40.42 POSKW
discutir 46 609 262.86 154.69 27.88 10.36 51.81 POSKW
pioneiro 6 23 34.29 5.84 1.23 10.31 141.77 POSKW
redemocratização 6 23 34.29 5.84 1.23 10.31 141.77 POSKW
assistência 10 63 57.14 16.0 3.11 10.3 112.49 POSKW
comunicativo 25 269 142.86 68.33 12.51 10.2 70.58 POSKW
afirmação 18 167 102.86 42.42 7.87 10.11 83.21 POSKW
funcionar 17 153 97.14 38.86 7.23 10.11 85.7 POSKW
existência 34 413 194.29 104.9 19.02 10.06 59.75 POSKW
instância 16 140 91.43 35.56 6.64 10.03 87.99 POSKW
abaixo 21 211 120.0 53.59 9.87 10.01 76.51 POSKW
fundamentalmente 7 33 40.0 8.38 1.7 9.97 130.7 POSKW
silva 15 127 85.71 32.26 6.04 9.96 90.62 POSKW
descendente 6 24 34.29 6.1 1.28 9.95 139.62 POSKW
itinerância 6 24 34.29 6.1 1.28 9.95 139.62 POSKW
discurso 31 367 177.14 93.22 16.94 9.88 62.08 POSKW
negro 17 155 97.14 39.37 7.32 9.87 84.64 POSKW
desejável 9 54 51.43 13.72 2.68 9.85 115.78 POSKW
tratar 77 1174 440.0 298.2 53.24 9.78 38.42 POSKW
enquanto 40 517 228.57 131.32 23.71 9.77 54.05 POSKW
ruptura 17 156 97.14 39.62 7.36 9.75 84.11 POSKW
escuta 33 402 188.57 102.11 18.51 9.69 59.49 POSKW
funcionário 8 44 45.71 11.18 2.21 9.69 121.42 POSKW
medida 51 710 291.43 180.34 32.39 9.57 47.09 POSKW
socializar 10 67 57.14 17.02 3.28 9.5 108.21 POSKW
afirmativo 8 45 45.71 11.43 2.26 9.44 119.99 POSKW
ramo 8 45 45.71 11.43 2.26 9.44 119.99 POSKW
desigualdade 31 373 177.14 94.74 17.19 9.43 60.61 POSKW
mobilização 31 373 177.14 94.74 17.19 9.43 60.61 POSKW
raíz 9 56 51.43 14.22 2.77 9.41 113.34 POSKW
crítica 9 56 51.43 14.22 2.77 9.41 113.34 POSKW
proposição 38 489 217.14 124.21 22.43 9.41 54.45 POSKW
autora 13 105 74.29 26.67 5.02 9.35 94.33 POSKW
visão 65 965 371.43 245.11 43.84 9.34 40.98 POSKW
docente 62 911 354.29 231.39 41.41 9.33 41.97 POSKW
apenas 75 1149 428.57 291.85 52.09 9.31 37.96 POSKW
comprometer 27 311 154.29 78.99 14.38 9.27 64.55 POSKW
nunes 6 26 34.29 6.6 1.36 9.26 135.4 POSKW
presente 90 1430 514.29 363.22 64.69 9.26 34.43 POSKW
caiçara 6 26 34.29 6.6 1.36 9.26 135.4 POSKW
alterar 25 280 142.86 71.12 12.98 9.23 67.05 POSKW
conceituação 8 46 45.71 11.68 2.3 9.21 118.58 POSKW
antropológico 8 46 45.71 11.68 2.3 9.21 118.58 POSKW
conscientização 13 106 74.29 26.92 5.06 9.21 93.59 POSKW
nova 8 46 45.71 11.68 2.3 9.21 118.58 POSKW
requerer 48 665 274.29 168.91 30.34 9.17 47.55 POSKW
ressignificar 23 250 131.43 63.5 11.62 9.15 69.7 POSKW
reflexo 11 81 62.86 20.57 3.92 9.14 101.36 POSKW
importar 11 81 62.86 20.57 3.92 9.14 101.36 POSKW
sentido 134 2279 765.71 578.87 102.69 9.13 27.79 POSKW
corresponsável 7 36 40.0 9.14 1.83 9.12 125.57 POSKW
vasto 10 69 57.14 17.53 3.36 9.12 106.11 POSKW
ressaltar 62 916 354.29 232.66 41.62 9.11 41.44 POSKW
advindos 9 58 51.43 14.73 2.85 9.0 110.93 POSKW
modelo 53 757 302.86 192.28 34.47 8.99 44.67 POSKW
colonização 8 47 45.71 11.94 2.34 8.98 117.17 POSKW
franco 11 82 62.86 20.83 3.96 8.98 100.45 POSKW
exitoso 6 27 34.29 6.86 1.4 8.94 133.33 POSKW
rural 19 192 108.57 48.77 8.98 8.94 76.02 POSKW
vista 82 1290 468.57 327.66 58.39 8.9 35.39 POSKW
capaz 71 1086 405.71 275.84 49.24 8.88 38.11 POSKW
aldeia 7 37 40.0 9.4 1.87 8.86 123.9 POSKW
normal 9 59 51.43 14.99 2.89 8.8 109.74 POSKW
matricular 12 96 68.57 24.38 4.6 8.77 95.07 POSKW
negar 12 96 68.57 24.38 4.6 8.77 95.07 POSKW
respectivamente 10 71 57.14 18.03 3.45 8.76 104.04 POSKW
exemplo 74 1145 422.86 290.83 51.88 8.74 37.0 POSKW
múltiplo 57 834 325.71 211.84 37.92 8.73 42.37 POSKW
consideração 42 570 240.0 144.78 26.05 8.67 49.49 POSKW
contextualizados 11 84 62.86 21.34 4.04 8.65 98.63 POSKW
opor 6 28 34.29 7.11 1.45 8.63 131.28 POSKW
arquitetônico 6 28 34.29 7.11 1.45 8.63 131.28 POSKW
calendário 12 97 68.57 24.64 4.64 8.62 94.27 POSKW
humanização 9 60 51.43 15.24 2.94 8.61 108.56 POSKW
constituir 91 1468 520.0 372.87 66.35 8.61 32.96 POSKW
midiático 14 124 80.0 31.5 5.87 8.58 87.01 POSKW
letivo 16 152 91.43 38.61 7.15 8.57 81.24 POSKW
local 90 1451 514.29 368.55 65.58 8.54 33.01 POSKW
escolar 138 2383 788.57 605.28 107.29 8.45 26.3 POSKW
índio 9 61 51.43 15.49 2.98 8.42 107.39 POSKW
sociedade 124 2110 708.57 535.94 95.08 8.42 27.74 POSKW
sustentação 7 39 40.0 9.91 1.96 8.35 120.6 POSKW
peculiaridade 19 198 108.57 50.29 9.24 8.35 73.37 POSKW
releitura 6 29 34.29 7.37 1.49 8.33 129.26 POSKW
nuance 6 29 34.29 7.37 1.49 8.33 129.26 POSKW
fundo 8 50 45.71 12.7 2.47 8.32 113.03 POSKW
questão 86 1383 491.43 351.28 62.52 8.28 33.26 POSKW
ligar 36 474 205.71 120.4 21.7 8.26 52.32 POSKW
materialização 10 74 57.14 18.8 3.57 8.25 100.99 POSKW
condição 90 1460 514.29 370.84 65.97 8.24 32.41 POSKW
materialidade 13 113 74.29 28.7 5.36 8.24 88.52 POSKW
consistir 22 245 125.71 62.23 11.36 8.24 67.56 POSKW
só 50 719 285.71 182.63 32.73 8.24 44.02 POSKW
moreira 9 62 51.43 15.75 3.02 8.23 106.23 POSKW
vida 145 2530 828.57 642.62 113.84 8.22 25.28 POSKW
conexão 35 458 200.0 116.33 20.98 8.2 52.9 POSKW
juvenil 31 391 177.14 99.31 17.96 8.19 56.3 POSKW
vivenciar 60 901 342.86 228.85 40.9 8.19 39.88 POSKW
art 32 408 182.86 103.63 18.73 8.17 55.31 POSKW
dinâmica 38 510 217.14 129.54 23.32 8.16 50.54 POSKW
razão 26 310 148.57 78.74 14.3 8.12 61.44 POSKW
extrativista 7 40 40.0 10.16 2.0 8.11 118.98 POSKW
reescrever 7 40 40.0 10.16 2.0 8.11 118.98 POSKW
alvo 10 75 57.14 19.05 3.62 8.09 99.99 POSKW
-se-á 10 75 57.14 19.05 3.62 8.09 99.99 POSKW
restrito 10 75 57.14 19.05 3.62 8.09 99.99 POSKW
estabelecer 111 1872 634.29 475.49 84.39 8.0 28.62 POSKW
escolarização 27 328 154.29 83.31 15.11 7.99 59.74 POSKW
ser 117 1989 668.57 505.21 89.63 7.99 27.84 POSKW
contrário 18 187 102.86 47.5 8.72 7.97 73.64 POSKW
compreensão 103 1718 588.57 436.37 77.5 7.97 29.7 POSKW
seleção 24 280 137.14 71.12 12.94 7.96 63.4 POSKW
filho 12 102 68.57 25.91 4.85 7.92 90.31 POSKW
coordenador 12 102 68.57 25.91 4.85 7.92 90.31 POSKW
contender 8 52 45.71 13.21 2.55 7.91 110.34 POSKW
alcançar 41 567 234.29 144.02 25.88 7.89 47.72 POSKW
existencial 7 41 40.0 10.41 2.04 7.88 117.37 POSKW
atuar 54 799 308.57 202.95 36.3 7.88 41.3 POSKW
eca 7 41 40.0 10.41 2.04 7.88 117.37 POSKW
jurídico 9 64 51.43 16.26 3.11 7.87 103.93 POSKW
problematização 21 234 120.0 59.44 10.85 7.86 67.5 POSKW
escola 141 2466 805.71 626.37 110.95 7.85 25.05 POSKW
povo 46 656 262.86 166.62 29.88 7.85 44.81 POSKW
terra 28 347 160.0 88.14 15.96 7.81 57.92 POSKW
redefinir 6 31 34.29 7.87 1.57 7.78 125.29 POSKW
reduzir 17 174 97.14 44.2 8.13 7.78 74.92 POSKW
inferior 6 31 34.29 7.87 1.57 7.78 125.29 POSKW
comunicacional 6 31 34.29 7.87 1.57 7.78 125.29 POSKW
resultante 15 145 85.71 36.83 6.81 7.76 79.78 POSKW
anterior 30 381 171.43 96.77 17.49 7.75 55.67 POSKW
linha 19 205 108.57 52.07 9.53 7.7 70.34 POSKW
debruçar 7 42 40.0 10.67 2.09 7.66 115.78 POSKW
diferença 62 951 354.29 241.55 43.11 7.65 37.84 POSKW
manutenção 23 269 131.43 68.33 12.43 7.58 63.18 POSKW
tornar 90 1482 514.29 376.43 66.9 7.55 30.95 POSKW
ideológico 12 105 68.57 26.67 4.98 7.52 87.99 POSKW
estender 12 105 68.57 26.67 4.98 7.52 87.99 POSKW
articular 82 1330 468.57 337.82 60.09 7.52 32.43 POSKW
cultura 124 2146 708.57 545.09 96.61 7.47 26.08 POSKW
apreensão 15 148 85.71 37.59 6.94 7.43 78.05 POSKW
interior 17 178 97.14 45.21 8.3 7.39 72.96 POSKW
permanecer 13 120 74.29 30.48 5.66 7.37 83.63 POSKW
obrigatório 31 404 177.14 102.62 18.51 7.37 53.28 POSKW
plano 47 684 268.57 173.74 31.11 7.37 42.88 POSKW
atual 48 702 274.29 178.31 31.92 7.37 42.41 POSKW
brasil 108 1837 617.14 466.6 82.78 7.35 27.78 POSKW
estado 88 1450 502.86 368.3 65.45 7.35 30.89 POSKW
costume 18 194 102.86 49.28 9.02 7.31 70.44 POSKW
caso 43 614 245.71 155.96 27.96 7.3 44.69 POSKW
cnt 6 33 34.29 8.38 1.66 7.27 121.42 POSKW
dito 6 33 34.29 8.38 1.66 7.27 121.42 POSKW
viés 16 165 91.43 41.91 7.7 7.2 74.27 POSKW
governamental 9 68 51.43 17.27 3.28 7.2 99.44 POSKW
ligação 11 94 62.86 23.88 4.47 7.19 89.89 POSKW
conquistar 11 94 62.86 23.88 4.47 7.19 89.89 POSKW
estudar 40 563 228.57 143.0 25.66 7.19 46.06 POSKW
afirmar 42 599 240.0 152.15 27.28 7.16 44.81 POSKW
detrimento 10 81 57.14 20.57 3.87 7.16 94.11 POSKW
prerrogativa 8 56 45.71 14.22 2.72 7.15 105.08 POSKW
intercultural 18 196 102.86 49.78 9.11 7.13 69.54 POSKW
reafirmar 17 181 97.14 45.97 8.43 7.11 71.51 POSKW
aliar 17 181 97.14 45.97 8.43 7.11 71.51 POSKW
arquitetura 16 166 91.43 42.16 7.75 7.1 73.75 POSKW
coletivo 86 1420 491.43 360.68 64.09 7.09 30.69 POSKW
corresponder 20 228 114.29 57.91 10.55 7.06 65.48 POSKW
existente 35 478 200.0 121.41 21.83 7.06 48.9 POSKW
estudo 101 1711 577.14 434.59 77.12 7.06 28.18 POSKW
informática 7 45 40.0 11.43 2.21 7.02 111.1 POSKW
araújo 6 34 34.29 8.64 1.7 7.02 119.52 POSKW
brasileiro 58 893 331.43 226.82 40.47 7.02 37.48 POSKW
